handle,item_code,name,dimension,product_group,unit,list_eur,eur_fob,cbm,cbm_method,landed_thb,landed_thb_raw,logistics_pct,logistics_clamp,retail_thb,retail_usd,retail_eur,retail_sgd,freight_thb,duty_thb,vat_thb
4soft-i1-01j-07,I1-01J-07,Number 0 - black,2D,I-numbers+letters,each,11.0,8.8,0.0,flat_uplift,612.84,540.98,0.8,floored,1092.9,30.72,26.4,39.27,119.16242800000003,45.96,35.39
4soft-i1-01j-09,I1-01J-09,Number 0 - rose,2D,I-numbers+letters,each,11.0,8.8,0.0,flat_uplift,612.84,540.98,0.8,floored,1092.9,30.72,26.4,39.27,119.16242800000003,45.96,35.39
4soft-i1-01j-52uv,I1-01J-52UV,Number 0 - UV yellow,2D,I-numbers+letters,each,12.0,9.6,0.0,flat_uplift,668.55,590.16,0.8,floored,1192.25,33.51,28.8,42.84,129.99537600000002,50.14,38.61
4soft-i1-01j-55uv,I1-01J-55UV,Number 0 - UV pearl,2D,I-numbers+letters,each,12.0,9.6,0.0,flat_uplift,668.55,590.16,0.8,floored,1192.25,33.51,28.8,42.84,129.99537600000002,50.14,38.61
4soft-i1-01z-00,I1-01Z-00,Number 0 - 9 (1 pc) - standard colours,2D,I-numbers+letters,each,11.0,8.8,0.0,flat_uplift,612.84,540.98,0.8,floored,1092.9,30.72,26.4,39.27,119.16242800000003,45.96,35.39
4soft-i1-01z-50uv,I1-01Z-50UV,Number 0 - 9 (1 pc)- UV colours,2D,I-numbers+letters,each,12.0,9.6,0.0,flat_uplift,668.55,590.16,0.8,floored,1192.25,33.51,28.8,42.84,129.99537600000002,50.14,38.61
4soft-i1-02a-00,I1-02A-00,Numbers 1 -12 (set of 12 numbers) - standard colours,2D,I-numbers+letters,set,117.0,93.6,0.0,flat_uplift,6518.34,5754.06,0.8,floored,11624.37,326.69,280.8,417.7,1267.4549160000006,488.88,376.43
4soft-i1-02a-02,I1-02A-02,Numbers 1 -12 (set of 12 numbers) - beige,2D,I-numbers+letters,set,117.0,93.6,0.0,flat_uplift,6518.34,5754.06,0.8,floored,11624.37,326.69,280.8,417.7,1267.4549160000006,488.88,376.43
4soft-i1-02a-07,I1-02A-07,Numbers 1 -12 (set of 12 numbers) - black,2D,I-numbers+letters,set,117.0,93.6,0.0,flat_uplift,6518.34,5754.06,0.8,floored,11624.37,326.69,280.8,417.7,1267.4549160000006,488.88,376.43
4soft-i1-02a-50uv,I1-02A-50UV,Numbers 1 -12 (set of 12 numbers) - UV colours,2D,I-numbers+letters,set,146.0,116.8,0.0,flat_uplift,8134.0,7180.29,0.8,floored,14505.63,407.67,350.4,521.23,1581.6104080000005,610.05,469.74
4soft-i1-02a-55uv,I1-02A-55UV,Numbers 1 -12 (set of 12 numbers) - UV pearl,2D,I-numbers+letters,set,146.0,116.8,0.0,flat_uplift,8134.0,7180.29,0.8,floored,14505.63,407.67,350.4,521.23,1581.6104080000005,610.05,469.74
4soft-i1-02b-55uv,I1-02B-55UV,Set of roman numbers I-XII,2D,I-numbers+letters,each,316.0,252.8,0.0,flat_uplift,17605.09,15540.89,0.8,floored,31395.74,882.35,758.4,1128.14,3423.2115680000006,1320.38,1016.69
4soft-i1-03a-07,I1-03A-07,Number 1 - size 45 cm - black,2D,I-numbers+letters,each,31.0,24.8,0.0,flat_uplift,1727.08,1524.58,0.8,floored,3079.96,86.56,74.4,110.67,335.82138800000007,129.53,99.74
4soft-i1-03a-55uv,I1-03A-55UV,Number 1 - size 45 cm - UV pearl,2D,I-numbers+letters,each,35.0,28.0,0.0,flat_uplift,1949.93,1721.3,0.8,floored,3477.38,97.73,84.0,124.95,379.15318000000025,146.24,112.61
4soft-i1-03b-07,I1-03B-07,Number 2 - size 45 cm - black,2D,I-numbers+letters,each,31.0,24.8,0.0,flat_uplift,1727.08,1524.58,0.8,floored,3079.96,86.56,74.4,110.67,335.82138800000007,129.53,99.74
4soft-i1-03b-55uv,I1-03B-55UV,Number 2 - size 45 cm - UV pearl,2D,I-numbers+letters,each,35.0,28.0,0.0,flat_uplift,1949.93,1721.3,0.8,floored,3477.38,97.73,84.0,124.95,379.15318000000025,146.24,112.61
4soft-i1-03c-07,I1-03C-07,Number 3 - size 45 cm - black,2D,I-numbers+letters,each,31.0,24.8,0.0,flat_uplift,1727.08,1524.58,0.8,floored,3079.96,86.56,74.4,110.67,335.82138800000007,129.53,99.74
4soft-i1-03c-55uv,I1-03C-55UV,Number 3 - size 45 cm - UV pearl,2D,I-numbers+letters,each,35.0,28.0,0.0,flat_uplift,1949.93,1721.3,0.8,floored,3477.38,97.73,84.0,124.95,379.15318000000025,146.24,112.61
4soft-i1-03d-07,I1-03D-07,Number 4 - size 45 cm - black,2D,I-numbers+letters,each,31.0,24.8,0.0,flat_uplift,1727.08,1524.58,0.8,floored,3079.96,86.56,74.4,110.67,335.82138800000007,129.53,99.74
4soft-i1-03d-55uv,I1-03D-55UV,Number 4 - size 45 cm - UV pearl,2D,I-numbers+letters,each,35.0,28.0,0.0,flat_uplift,1949.93,1721.3,0.8,floored,3477.38,97.73,84.0,124.95,379.15318000000025,146.24,112.61
4soft-i1-03e-07,I1-03E-07,Number 5 - size 45 cm - black,2D,I-numbers+letters,each,31.0,24.8,0.0,flat_uplift,1727.08,1524.58,0.8,floored,3079.96,86.56,74.4,110.67,335.82138800000007,129.53,99.74
4soft-i1-03e-55uv,I1-03E-55UV,Number 5 - size 45 cm - UV pearl,2D,I-numbers+letters,each,35.0,28.0,0.0,flat_uplift,1949.93,1721.3,0.8,floored,3477.38,97.73,84.0,124.95,379.15318000000025,146.24,112.61
4soft-i1-03f-07,I1-03F-07,Number 6 - size 45 cm - black,2D,I-numbers+letters,each,31.0,24.8,0.0,flat_uplift,1727.08,1524.58,0.8,floored,3079.96,86.56,74.4,110.67,335.82138800000007,129.53,99.74
4soft-i1-03f-55uv,I1-03F-55UV,Number 6 - size 45 cm - UV pearl,2D,I-numbers+letters,each,35.0,28.0,0.0,flat_uplift,1949.93,1721.3,0.8,floored,3477.38,97.73,84.0,124.95,379.15318000000025,146.24,112.61
4soft-i1-03g-07,I1-03G-07,Number 7 - size 45 cm - black,2D,I-numbers+letters,each,31.0,24.8,0.0,flat_uplift,1727.08,1524.58,0.8,floored,3079.96,86.56,74.4,110.67,335.82138800000007,129.53,99.74
4soft-i1-03g-55uv,I1-03G-55UV,Number 7 - size 45 cm - UV pearl,2D,I-numbers+letters,each,35.0,28.0,0.0,flat_uplift,1949.93,1721.3,0.8,floored,3477.38,97.73,84.0,124.95,379.15318000000025,146.24,112.61
4soft-i1-03h-07,I1-03H-07,Number 8 - size 45 cm - black,2D,I-numbers+letters,each,31.0,24.8,0.0,flat_uplift,1727.08,1524.58,0.8,floored,3079.96,86.56,74.4,110.67,335.82138800000007,129.53,99.74
4soft-i1-03h-55uv,I1-03H-55UV,Number 8 - size 45 cm - UV pearl,2D,I-numbers+letters,each,35.0,28.0,0.0,flat_uplift,1949.93,1721.3,0.8,floored,3477.38,97.73,84.0,124.95,379.15318000000025,146.24,112.61
4soft-i1-03i-07,I1-03I-07,Number 9 - size 45 cm - black,2D,I-numbers+letters,each,31.0,24.8,0.0,flat_uplift,1727.08,1524.58,0.8,floored,3079.96,86.56,74.4,110.67,335.82138800000007,129.53,99.74
4soft-i1-03i-55uv,I1-03I-55UV,Number 9 - size 45 cm - UV pearl,2D,I-numbers+letters,each,35.0,28.0,0.0,flat_uplift,1949.93,1721.3,0.8,floored,3477.38,97.73,84.0,124.95,379.15318000000025,146.24,112.61
4soft-i1-03j-07,I1-03J-07,Number 0 - size 45 cm - black,2D,I-numbers+letters,each,31.0,24.8,0.0,flat_uplift,1727.08,1524.58,0.8,floored,3079.96,86.56,74.4,110.67,335.82138800000007,129.53,99.74
4soft-i1-03j-55uv,I1-03J-55UV,Number 0 - size 45 cm - UV pearl,2D,I-numbers+letters,each,35.0,28.0,0.0,flat_uplift,1949.93,1721.3,0.8,floored,3477.38,97.73,84.0,124.95,379.15318000000025,146.24,112.61
4soft-i1-03z-00,I1-03Z-00,Number 0-9 - size 45 cm (1 pc) - standard colours,2D,I-numbers+letters,each,31.0,24.8,0.0,flat_uplift,1727.08,1524.58,0.8,floored,3079.96,86.56,74.4,110.67,335.82138800000007,129.53,99.74
4soft-i1-03z-50uv,I1-03Z-50UV,Number 0-9 - size 45 cm (1 pc) - UV colours,2D,I-numbers+letters,each,35.0,28.0,0.0,flat_uplift,1949.93,1721.3,0.8,floored,3477.38,97.73,84.0,124.95,379.15318000000025,146.24,112.61
4soft-i1-04a-02,I1-04A-02,Numbers 1 - 10 (set of 10 numbers) - beige,2D,I-numbers+letters,set,98.0,78.4,0.0,flat_uplift,5459.81,4819.64,0.8,floored,9736.66,273.64,235.2,349.87,1061.6289040000006,409.49,315.3
4soft-i1-04a-07,I1-04A-07,Numbers 1 - 10 (set of 10 numbers) - black,2D,I-numbers+letters,set,98.0,78.4,0.0,flat_uplift,5459.81,4819.64,0.8,floored,9736.66,273.64,235.2,349.87,1061.6289040000006,409.49,315.3
4soft-i1-04a-50uv,I1-04A-50UV,Numbers 1 - 10 (set of 10 numbers) - UV colours,2D,I-numbers+letters,set,121.0,96.8,0.0,flat_uplift,6741.19,5950.78,0.8,floored,12021.79,337.86,290.4,431.98,1310.786708,505.59,389.3
4soft-i1-04b-00,I1-04B-00,Number 1-10 (set of 10 numbers) 45 cm - standard colours,2D,I-numbers+letters,set,315.0,252.0,0.0,flat_uplift,17549.38,15491.71,0.8,floored,31296.39,879.56,756.0,1124.57,3412.3786200000013,1316.2,1013.48
4soft-i1-04b-50uv,I1-04B-50UV,Number 1-10 (set of 10 numbers) 45 cm - UV colours,2D,I-numbers+letters,set,366.0,292.8,0.0,flat_uplift,20390.7,17999.89,0.8,floored,36363.42,1021.97,878.4,1306.64,3964.8589680000023,1529.3,1177.56
4soft-i2-01a-02,I2-01A-02,Letter A - beige,2D,I-numbers+letters,each,9.5,7.6,0.0,flat_uplift,529.27,467.22,0.8,floored,943.86,26.53,22.8,33.92,102.91300600000005,39.7,30.57
4soft-i2-01a-07,I2-01A-07,Letter A - black,2D,I-numbers+letters,each,9.5,7.6,0.0,flat_uplift,529.27,467.22,0.8,floored,943.86,26.53,22.8,33.92,102.91300600000005,39.7,30.57
4soft-i2-01a-55uv,I2-01A-55UV,Letter A - UV pearl,2D,I-numbers+letters,each,11.5,9.2,0.0,flat_uplift,640.69,565.57,0.8,floored,1142.56,32.11,27.6,41.06,124.57890200000003,48.05,37.0
4soft-i2-01a-56uv,I2-01A-56UV,Letter A - UV teal,2D,I-numbers+letters,each,11.5,9.2,0.0,flat_uplift,640.69,565.57,0.8,floored,1142.56,32.11,27.6,41.06,124.57890200000003,48.05,37.0
4soft-i2-01a-58uv,I2-01A-58UV,Letter A - UV light grey,2D,I-numbers+letters,each,11.5,9.2,0.0,flat_uplift,640.69,565.57,0.8,floored,1142.56,32.11,27.6,41.06,124.57890200000003,48.05,37.0
4soft-i2-01b-02,I2-01B-02,Letter B - beige,2D,I-numbers+letters,each,9.5,7.6,0.0,flat_uplift,529.27,467.22,0.8,floored,943.86,26.53,22.8,33.92,102.91300600000005,39.7,30.57
4soft-i2-01b-07,I2-01B-07,Letter B - black,2D,I-numbers+letters,each,9.5,7.6,0.0,flat_uplift,529.27,467.22,0.8,floored,943.86,26.53,22.8,33.92,102.91300600000005,39.7,30.57
4soft-i2-01b-55uv,I2-01B-55UV,Letter B - UV pearl,2D,I-numbers+letters,each,11.5,9.2,0.0,flat_uplift,640.69,565.57,0.8,floored,1142.56,32.11,27.6,41.06,124.57890200000003,48.05,37.0
4soft-i2-01b-56uv,I2-01B-56UV,Letter B - UV teal,2D,I-numbers+letters,each,11.5,9.2,0.0,flat_uplift,640.69,565.57,0.8,floored,1142.56,32.11,27.6,41.06,124.57890200000003,48.05,37.0
4soft-i2-01b-58uv,I2-01B-58UV,Letter B - UV light grey,2D,I-numbers+letters,each,11.5,9.2,0.0,flat_uplift,640.69,565.57,0.8,floored,1142.56,32.11,27.6,41.06,124.57890200000003,48.05,37.0
4soft-i2-01c-02,I2-01C-02,Letter C - beige,2D,I-numbers+letters,each,9.5,7.6,0.0,flat_uplift,529.27,467.22,0.8,floored,943.86,26.53,22.8,33.92,102.91300600000005,39.7,30.57
4soft-i2-01c-07,I2-01C-07,Letter C - black,2D,I-numbers+letters,each,9.5,7.6,0.0,flat_uplift,529.27,467.22,0.8,floored,943.86,26.53,22.8,33.92,102.91300600000005,39.7,30.57
4soft-i2-01c-55uv,I2-01C-55UV,Letter C - UV pearl,2D,I-numbers+letters,each,11.5,9.2,0.0,flat_uplift,640.69,565.57,0.8,floored,1142.56,32.11,27.6,41.06,124.57890200000003,48.05,37.0
4soft-i2-01c-56uv,I2-01C-56UV,Letter C - UV teal,2D,I-numbers+letters,each,11.5,9.2,0.0,flat_uplift,640.69,565.57,0.8,floored,1142.56,32.11,27.6,41.06,124.57890200000003,48.05,37.0
4soft-i2-01c-58uv,I2-01C-58UV,Letter C - UV light grey,2D,I-numbers+letters,each,11.5,9.2,0.0,flat_uplift,640.69,565.57,0.8,floored,1142.56,32.11,27.6,41.06,124.57890200000003,48.05,37.0
4soft-i2-01d-02,I2-01D-02,Letter D - beige,2D,I-numbers+letters,each,9.5,7.6,0.0,flat_uplift,529.27,467.22,0.8,floored,943.86,26.53,22.8,33.92,102.91300600000005,39.7,30.57
4soft-i2-01d-07,I2-01D-07,Letter D - black,2D,I-numbers+letters,each,9.5,7.6,0.0,flat_uplift,529.27,467.22,0.8,floored,943.86,26.53,22.8,33.92,102.91300600000005,39.7,30.57
4soft-i2-01d-55uv,I2-01D-55UV,Letter D - UV pearl,2D,I-numbers+letters,each,11.5,9.2,0.0,flat_uplift,640.69,565.57,0.8,floored,1142.56,32.11,27.6,41.06,124.57890200000003,48.05,37.0
4soft-i2-01d-56uv,I2-01D-56UV,Letter D - UV teal,2D,I-numbers+letters,each,11.5,9.2,0.0,flat_uplift,640.69,565.57,0.8,floored,1142.56,32.11,27.6,41.06,124.57890200000003,48.05,37.0
4soft-i2-01d-58uv,I2-01D-58UV,Letter D - UV light grey,2D,I-numbers+letters,each,11.5,9.2,0.0,flat_uplift,640.69,565.57,0.8,floored,1142.56,32.11,27.6,41.06,124.57890200000003,48.05,37.0
4soft-i2-01e-02,I2-01E-02,Letter E - beige,2D,I-numbers+letters,each,9.5,7.6,0.0,flat_uplift,529.27,467.22,0.8,floored,943.86,26.53,22.8,33.92,102.91300600000005,39.7,30.57
4soft-i2-01e-07,I2-01E-07,Letter E - black,2D,I-numbers+letters,each,9.5,7.6,0.0,flat_uplift,529.27,467.22,0.8,floored,943.86,26.53,22.8,33.92,102.91300600000005,39.7,30.57
4soft-i2-01e-55uv,I2-01E-55UV,Letter E - UV pearl,2D,I-numbers+letters,each,11.5,9.2,0.0,flat_uplift,640.69,565.57,0.8,floored,1142.56,32.11,27.6,41.06,124.57890200000003,48.05,37.0
4soft-i2-01e-56uv,I2-01E-56UV,Letter E - UV teal,2D,I-numbers+letters,each,11.5,9.2,0.0,flat_uplift,640.69,565.57,0.8,floored,1142.56,32.11,27.6,41.06,124.57890200000003,48.05,37.0
4soft-i2-01e-58uv,I2-01E-58UV,Letter E - UV light grey,2D,I-numbers+letters,each,11.5,9.2,0.0,flat_uplift,640.69,565.57,0.8,floored,1142.56,32.11,27.6,41.06,124.57890200000003,48.05,37.0
4soft-i2-01f-02,I2-01F-02,Letter F - beige,2D,I-numbers+letters,each,9.5,7.6,0.0,flat_uplift,529.27,467.22,0.8,floored,943.86,26.53,22.8,33.92,102.91300600000005,39.7,30.57
4soft-i2-01f-07,I2-01F-07,Letter F - black,2D,I-numbers+letters,each,9.5,7.6,0.0,flat_uplift,529.27,467.22,0.8,floored,943.86,26.53,22.8,33.92,102.91300600000005,39.7,30.57
4soft-i2-01f-55uv,I2-01F-55UV,Letter F - UV pearl,2D,I-numbers+letters,each,11.5,9.2,0.0,flat_uplift,640.69,565.57,0.8,floored,1142.56,32.11,27.6,41.06,124.57890200000003,48.05,37.0
4soft-i2-01f-56uv,I2-01F-56UV,Letter F - UV teal,2D,I-numbers+letters,each,11.5,9.2,0.0,flat_uplift,640.69,565.57,0.8,floored,1142.56,32.11,27.6,41.06,124.57890200000003,48.05,37.0
4soft-i2-01f-58uv,I2-01F-58UV,Letter F - UV light grey,2D,I-numbers+letters,each,11.5,9.2,0.0,flat_uplift,640.69,565.57,0.8,floored,1142.56,32.11,27.6,41.06,124.57890200000003,48.05,37.0
4soft-i2-01g-02,I2-01G-02,Letter G - beige,2D,I-numbers+letters,each,9.5,7.6,0.0,flat_uplift,529.27,467.22,0.8,floored,943.86,26.53,22.8,33.92,102.91300600000005,39.7,30.57
4soft-i2-01g-07,I2-01G-07,Letter G - black,2D,I-numbers+letters,each,9.5,7.6,0.0,flat_uplift,529.27,467.22,0.8,floored,943.86,26.53,22.8,33.92,102.91300600000005,39.7,30.57
4soft-i2-01g-55uv,I2-01G-55UV,Letter G - UV pearl,2D,I-numbers+letters,each,11.5,9.2,0.0,flat_uplift,640.69,565.57,0.8,floored,1142.56,32.11,27.6,41.06,124.57890200000003,48.05,37.0
4soft-i2-01g-56uv,I2-01G-56UV,Letter G - UV teal,2D,I-numbers+letters,each,11.5,9.2,0.0,flat_uplift,640.69,565.57,0.8,floored,1142.56,32.11,27.6,41.06,124.57890200000003,48.05,37.0
4soft-i2-01g-58uv,I2-01G-58UV,Letter G - UV light grey,2D,I-numbers+letters,each,11.5,9.2,0.0,flat_uplift,640.69,565.57,0.8,floored,1142.56,32.11,27.6,41.06,124.57890200000003,48.05,37.0
4soft-i2-01h-02,I2-01H-02,Letter H - beige,2D,I-numbers+letters,each,9.5,7.6,0.0,flat_uplift,529.27,467.22,0.8,floored,943.86,26.53,22.8,33.92,102.91300600000005,39.7,30.57
4soft-i2-01h-07,I2-01H-07,Letter H - black,2D,I-numbers+letters,each,9.5,7.6,0.0,flat_uplift,529.27,467.22,0.8,floored,943.86,26.53,22.8,33.92,102.91300600000005,39.7,30.57
4soft-i2-01h-55uv,I2-01H-55UV,Letter H - UV pearl,2D,I-numbers+letters,each,11.5,9.2,0.0,flat_uplift,640.69,565.57,0.8,floored,1142.56,32.11,27.6,41.06,124.57890200000003,48.05,37.0
4soft-i2-01h-56uv,I2-01H-56UV,Letter H - UV teal,2D,I-numbers+letters,each,11.5,9.2,0.0,flat_uplift,640.69,565.57,0.8,floored,1142.56,32.11,27.6,41.06,124.57890200000003,48.05,37.0
4soft-i2-01h-58uv,I2-01H-58UV,Letter H - UV light grey,2D,I-numbers+letters,each,11.5,9.2,0.0,flat_uplift,640.69,565.57,0.8,floored,1142.56,32.11,27.6,41.06,124.57890200000003,48.05,37.0
4soft-i2-01i-02,I2-01I-02,Letter I - beige,2D,I-numbers+letters,each,9.5,7.6,0.0,flat_uplift,529.27,467.22,0.8,floored,943.86,26.53,22.8,33.92,102.91300600000005,39.7,30.57
4soft-i2-01i-07,I2-01I-07,Letter I - black,2D,I-numbers+letters,each,9.5,7.6,0.0,flat_uplift,529.27,467.22,0.8,floored,943.86,26.53,22.8,33.92,102.91300600000005,39.7,30.57
4soft-i2-01i-55uv,I2-01I-55UV,Letter I - UV pearl,2D,I-numbers+letters,each,11.5,9.2,0.0,flat_uplift,640.69,565.57,0.8,floored,1142.56,32.11,27.6,41.06,124.57890200000003,48.05,37.0
4soft-i2-01i-56uv,I2-01I-56UV,Letter I - UV teal,2D,I-numbers+letters,each,11.5,9.2,0.0,flat_uplift,640.69,565.57,0.8,floored,1142.56,32.11,27.6,41.06,124.57890200000003,48.05,37.0
4soft-i2-01i-58uv,I2-01I-58UV,Letter I - UV light grey,2D,I-numbers+letters,each,11.5,9.2,0.0,flat_uplift,640.69,565.57,0.8,floored,1142.56,32.11,27.6,41.06,124.57890200000003,48.05,37.0
4soft-i2-01j-02,I2-01J-02,Letter J - beige,2D,I-numbers+letters,each,9.5,7.6,0.0,flat_uplift,529.27,467.22,0.8,floored,943.86,26.53,22.8,33.92,102.91300600000005,39.7,30.57
4soft-i2-01j-07,I2-01J-07,Letter J - black,2D,I-numbers+letters,each,9.5,7.6,0.0,flat_uplift,529.27,467.22,0.8,floored,943.86,26.53,22.8,33.92,102.91300600000005,39.7,30.57
4soft-i2-01j-55uv,I2-01J-55UV,Letter J - UV pearl,2D,I-numbers+letters,each,11.5,9.2,0.0,flat_uplift,640.69,565.57,0.8,floored,1142.56,32.11,27.6,41.06,124.57890200000003,48.05,37.0
4soft-i2-01j-56uv,I2-01J-56UV,Letter J - UV teal,2D,I-numbers+letters,each,11.5,9.2,0.0,flat_uplift,640.69,565.57,0.8,floored,1142.56,32.11,27.6,41.06,124.57890200000003,48.05,37.0
4soft-i2-01j-58uv,I2-01J-58UV,Letter J - UV light grey,2D,I-numbers+letters,each,11.5,9.2,0.0,flat_uplift,640.69,565.57,0.8,floored,1142.56,32.11,27.6,41.06,124.57890200000003,48.05,37.0
4soft-i2-01k-02,I2-01K-02,Letter K - beige,2D,I-numbers+letters,each,9.5,7.6,0.0,flat_uplift,529.27,467.22,0.8,floored,943.86,26.53,22.8,33.92,102.91300600000005,39.7,30.57
4soft-i2-01k-07,I2-01K-07,Letter K - black,2D,I-numbers+letters,each,9.5,7.6,0.0,flat_uplift,529.27,467.22,0.8,floored,943.86,26.53,22.8,33.92,102.91300600000005,39.7,30.57
4soft-i2-01k-55uv,I2-01K-55UV,Letter K - UV pearl,2D,I-numbers+letters,each,11.5,9.2,0.0,flat_uplift,640.69,565.57,0.8,floored,1142.56,32.11,27.6,41.06,124.57890200000003,48.05,37.0
4soft-i2-01k-56uv,I2-01K-56UV,Letter K - UV teal,2D,I-numbers+letters,each,11.5,9.2,0.0,flat_uplift,640.69,565.57,0.8,floored,1142.56,32.11,27.6,41.06,124.57890200000003,48.05,37.0
4soft-i2-01k-58uv,I2-01K-58UV,Letter K - UV light grey,2D,I-numbers+letters,each,11.5,9.2,0.0,flat_uplift,640.69,565.57,0.8,floored,1142.56,32.11,27.6,41.06,124.57890200000003,48.05,37.0
4soft-i2-01l-02,I2-01L-02,Letter L - beige,2D,I-numbers+letters,each,9.5,7.6,0.0,flat_uplift,529.27,467.22,0.8,floored,943.86,26.53,22.8,33.92,102.91300600000005,39.7,30.57
4soft-i2-01l-07,I2-01L-07,Letter L - black,2D,I-numbers+letters,each,9.5,7.6,0.0,flat_uplift,529.27,467.22,0.8,floored,943.86,26.53,22.8,33.92,102.91300600000005,39.7,30.57
4soft-i2-01l-55uv,I2-01L-55UV,Letter L - UV pearl,2D,I-numbers+letters,each,11.5,9.2,0.0,flat_uplift,640.69,565.57,0.8,floored,1142.56,32.11,27.6,41.06,124.57890200000003,48.05,37.0
4soft-i2-01l-56uv,I2-01L-56UV,Letter L - UV teal,2D,I-numbers+letters,each,11.5,9.2,0.0,flat_uplift,640.69,565.57,0.8,floored,1142.56,32.11,27.6,41.06,124.57890200000003,48.05,37.0
4soft-i2-01l-58uv,I2-01L-58UV,Letter L - UV light grey,2D,I-numbers+letters,each,11.5,9.2,0.0,flat_uplift,640.69,565.57,0.8,floored,1142.56,32.11,27.6,41.06,124.57890200000003,48.05,37.0
4soft-i2-01m-02,I2-01M-02,Letter M - beige,2D,I-numbers+letters,each,9.5,7.6,0.0,flat_uplift,529.27,467.22,0.8,floored,943.86,26.53,22.8,33.92,102.91300600000005,39.7,30.57
4soft-i2-01m-07,I2-01M-07,Letter M - black,2D,I-numbers+letters,each,9.5,7.6,0.0,flat_uplift,529.27,467.22,0.8,floored,943.86,26.53,22.8,33.92,102.91300600000005,39.7,30.57
4soft-i2-01m-55uv,I2-01M-55UV,Letter M - UV pearl,2D,I-numbers+letters,each,11.5,9.2,0.0,flat_uplift,640.69,565.57,0.8,floored,1142.56,32.11,27.6,41.06,124.57890200000003,48.05,37.0
4soft-i2-01m-56uv,I2-01M-56UV,Letter M - UV teal,2D,I-numbers+letters,each,11.5,9.2,0.0,flat_uplift,640.69,565.57,0.8,floored,1142.56,32.11,27.6,41.06,124.57890200000003,48.05,37.0
4soft-i2-01m-58uv,I2-01M-58UV,Letter M - UV light grey,2D,I-numbers+letters,each,11.5,9.2,0.0,flat_uplift,640.69,565.57,0.8,floored,1142.56,32.11,27.6,41.06,124.57890200000003,48.05,37.0
4soft-i2-01n-02,I2-01N-02,Letter N - beige,2D,I-numbers+letters,each,9.5,7.6,0.0,flat_uplift,529.27,467.22,0.8,floored,943.86,26.53,22.8,33.92,102.91300600000005,39.7,30.57
4soft-i2-01n-07,I2-01N-07,Letter N - black,2D,I-numbers+letters,each,9.5,7.6,0.0,flat_uplift,529.27,467.22,0.8,floored,943.86,26.53,22.8,33.92,102.91300600000005,39.7,30.57
4soft-i2-01n-55uv,I2-01N-55UV,Letter N - UV pearl,2D,I-numbers+letters,each,11.5,9.2,0.0,flat_uplift,640.69,565.57,0.8,floored,1142.56,32.11,27.6,41.06,124.57890200000003,48.05,37.0
4soft-i2-01n-56uv,I2-01N-56UV,Letter N - UV teal,2D,I-numbers+letters,each,11.5,9.2,0.0,flat_uplift,640.69,565.57,0.8,floored,1142.56,32.11,27.6,41.06,124.57890200000003,48.05,37.0
4soft-i2-01n-58uv,I2-01N-58UV,Letter N - UV light grey,2D,I-numbers+letters,each,11.5,9.2,0.0,flat_uplift,640.69,565.57,0.8,floored,1142.56,32.11,27.6,41.06,124.57890200000003,48.05,37.0
4soft-i2-01o-02,I2-01O-02,Letter O - beige,2D,I-numbers+letters,each,9.5,7.6,0.0,flat_uplift,529.27,467.22,0.8,floored,943.86,26.53,22.8,33.92,102.91300600000005,39.7,30.57
4soft-i2-01o-07,I2-01O-07,Letter O - black,2D,I-numbers+letters,each,9.5,7.6,0.0,flat_uplift,529.27,467.22,0.8,floored,943.86,26.53,22.8,33.92,102.91300600000005,39.7,30.57
4soft-i2-01o-55uv,I2-01O-55UV,Letter O - UV pearl,2D,I-numbers+letters,each,11.5,9.2,0.0,flat_uplift,640.69,565.57,0.8,floored,1142.56,32.11,27.6,41.06,124.57890200000003,48.05,37.0
4soft-i2-01o-56uv,I2-01O-56UV,Letter O - UV teal,2D,I-numbers+letters,each,11.5,9.2,0.0,flat_uplift,640.69,565.57,0.8,floored,1142.56,32.11,27.6,41.06,124.57890200000003,48.05,37.0
4soft-i2-01o-58uv,I2-01O-58UV,Letter O - UV light grey,2D,I-numbers+letters,each,11.5,9.2,0.0,flat_uplift,640.69,565.57,0.8,floored,1142.56,32.11,27.6,41.06,124.57890200000003,48.05,37.0
4soft-i2-01p-02,I2-01P-02,Letter P - beige,2D,I-numbers+letters,each,9.5,7.6,0.0,flat_uplift,529.27,467.22,0.8,floored,943.86,26.53,22.8,33.92,102.91300600000005,39.7,30.57
4soft-i2-01p-07,I2-01P-07,Letter P - black,2D,I-numbers+letters,each,9.5,7.6,0.0,flat_uplift,529.27,467.22,0.8,floored,943.86,26.53,22.8,33.92,102.91300600000005,39.7,30.57
4soft-i2-01p-55uv,I2-01P-55UV,Letter P - UV pearl,2D,I-numbers+letters,each,11.5,9.2,0.0,flat_uplift,640.69,565.57,0.8,floored,1142.56,32.11,27.6,41.06,124.57890200000003,48.05,37.0
4soft-i2-01p-56uv,I2-01P-56UV,Letter P - UV teal,2D,I-numbers+letters,each,11.5,9.2,0.0,flat_uplift,640.69,565.57,0.8,floored,1142.56,32.11,27.6,41.06,124.57890200000003,48.05,37.0
4soft-i2-01p-58uv,I2-01P-58UV,Letter P - UV light grey,2D,I-numbers+letters,each,11.5,9.2,0.0,flat_uplift,640.69,565.57,0.8,floored,1142.56,32.11,27.6,41.06,124.57890200000003,48.05,37.0
