item_code,type,product_group,name,list_eur,eur_fob,cbm_method,landed_thb_sea,landed_thb_air,retail_sgd_sea_computed,retail_sgd_air_computed,retail_sgd_firestore,retail_sgd_live_medusa,medusa_status,in_medusa,n_prices_live,price_state,known_tbc
A5-01A-55UV,2D,A-basic shapes,Star 17 cm - UV pearl,27.0,22.95,flat_uplift,1599.04,1599.04,102.33,102.33,102.33,102.33,draft,True,4,live=sea-LCL,False
A5-01A-57UV,2D,A-basic shapes,Star 17 cm - UV rainbow blue,27.0,22.95,flat_uplift,1599.04,1599.04,102.33,102.33,102.33,102.33,draft,True,4,live=sea-LCL,False
A5-01A-59UV,2D,A-basic shapes,Star 17 cm - UV orange,27.0,22.95,flat_uplift,1599.04,1599.04,102.33,102.33,102.33,102.33,draft,True,4,live=sea-LCL,False
A5-01B-00,2D,A-basic shapes,Star 50 cm - standard colours,32.0,27.2,flat_uplift,1895.15,1895.15,121.28,121.28,121.28,121.28,draft,True,4,live=sea-LCL,False
A5-01B-01,2D,A-basic shapes,Star 50 cm - red,32.0,27.2,flat_uplift,1895.15,1895.15,121.28,121.28,121.28,121.28,draft,True,4,live=sea-LCL,False
A5-01B-03,2D,A-basic shapes,Star 50 cm - earth yellow,32.0,27.2,flat_uplift,1895.15,1895.15,121.28,121.28,121.28,121.28,draft,True,4,live=sea-LCL,False
A5-01B-09,2D,A-basic shapes,Star 50 cm - rose,32.0,27.2,flat_uplift,1895.15,1895.15,121.28,121.28,121.28,121.28,draft,True,4,live=sea-LCL,False
A5-01B-12,2D,A-basic shapes,Star 50 cm - pink,32.0,27.2,flat_uplift,1895.15,1895.15,121.28,121.28,121.28,121.28,draft,True,4,live=sea-LCL,False
A5-01B-50UV,2D,A-basic shapes,Star 50 cm - UV colours,36.0,30.6,flat_uplift,2132.05,2132.05,136.44,136.44,136.44,136.44,draft,True,4,live=sea-LCL,False
A5-01B-51UV,2D,A-basic shapes,Star 50 cm - UV sky blue,36.0,30.6,flat_uplift,2132.05,2132.05,136.44,136.44,136.44,136.44,draft,True,4,live=sea-LCL,False
A5-01B-52UV,2D,A-basic shapes,Star 50 cm - UV yellow,36.0,30.6,flat_uplift,2132.05,2132.05,136.44,136.44,136.44,136.44,draft,True,4,live=sea-LCL,False
A5-01B-54UV,2D,A-basic shapes,Star 50 cm - UV purple,36.0,30.6,flat_uplift,2132.05,2132.05,136.44,136.44,136.44,136.44,draft,True,4,live=sea-LCL,False
A5-01B-57UV,2D,A-basic shapes,Star 50 cm - UV rainbow blue,36.0,30.6,flat_uplift,2132.05,2132.05,136.44,136.44,136.44,136.44,draft,True,4,live=sea-LCL,False
A5-01B-59UV,2D,A-basic shapes,Star 50 cm - UV orange,36.0,30.6,flat_uplift,2132.05,2132.05,136.44,136.44,136.44,136.44,draft,True,4,live=sea-LCL,False
A5-01C-00,2D,A-basic shapes,Star 100 cm - standard colours,81.0,68.85,flat_uplift,4797.11,4797.11,306.99,306.99,306.99,306.99,draft,True,4,live=sea-LCL,False
A5-01C-01,2D,A-basic shapes,Star 100 cm - red,81.0,68.85,flat_uplift,4797.11,4797.11,306.99,306.99,306.99,306.99,draft,True,4,live=sea-LCL,False
A5-01C-03,2D,A-basic shapes,Star 100 cm - earth yellow,81.0,68.85,flat_uplift,4797.11,4797.11,306.99,306.99,306.99,306.99,draft,True,4,live=sea-LCL,False
A5-01C-12,2D,A-basic shapes,Star 100 cm - pink,81.0,68.85,flat_uplift,4797.11,4797.11,306.99,306.99,306.99,306.99,draft,True,4,live=sea-LCL,False
A5-01C-50UV,2D,A-basic shapes,Star 100 cm - UV colours,90.0,76.5,flat_uplift,5330.12,5330.12,341.1,341.1,341.1,341.1,draft,True,4,live=sea-LCL,False
A5-01C-52UV,2D,A-basic shapes,Star 100 cm - UV yellow,90.0,76.5,flat_uplift,5330.12,5330.12,341.1,341.1,341.1,341.1,draft,True,4,live=sea-LCL,False
A5-01C-53UV,2D,A-basic shapes,Star 100 cm - UV may green,90.0,76.5,flat_uplift,5330.12,5330.12,341.1,341.1,341.1,341.1,draft,True,4,live=sea-LCL,False
A5-01C-57UV,2D,A-basic shapes,Star 100 cm - UV rainbow blue,90.0,76.5,flat_uplift,5330.12,5330.12,341.1,341.1,341.1,341.1,draft,True,4,live=sea-LCL,False
A5-01C-59UV,2D,A-basic shapes,Star 100 cm - UV orange,90.0,76.5,flat_uplift,5330.12,5330.12,341.1,341.1,341.1,341.1,draft,True,4,live=sea-LCL,False
A6-01A-00,2D,A-basic shapes,Hexagon 40 cm - standard colours,35.0,29.75,dims_scaled,4030.49,4030.49,257.93,257.93,257.93,257.93,published,True,4,live=sea-LCL,False
A6-01A-50UV,2D,A-basic shapes,Hexagon 40 cm - UV colours,42.0,35.7,flat_uplift,2487.39,2487.39,159.18,159.18,159.18,159.18,draft,True,4,live=sea-LCL,False
A6-01B-00,2D,A-basic shapes,Hexagon 60 cm - standard colours,53.0,45.05,flat_uplift,3138.85,3138.85,200.87,200.87,200.87,200.87,draft,True,4,live=sea-LCL,False
A6-01B-50UV,2D,A-basic shapes,Hexagon 60 cm - UV colours,77.0,65.45,flat_uplift,4560.21,4560.21,291.83,291.83,291.83,291.83,draft,True,4,live=sea-LCL,False
A6-01C-00,2D,A-basic shapes,Hexagon 80 cm - standard colours,120.0,102.0,flat_uplift,7106.83,7106.83,454.8,454.8,454.8,454.8,draft,True,4,live=sea-LCL,False
A6-01C-50UV,2D,A-basic shapes,Hexagon 80 cm - UV colours,161.0,136.85,flat_uplift,9534.99,9534.99,610.19,610.19,610.19,610.19,draft,True,4,live=sea-LCL,False
B1-01A-07,2D,B-footprints,Salamander - footprint (1 pair) - black,15.0,12.75,dims_scaled,1727.35,1727.35,110.54,110.54,110.54,110.54,published,True,4,live=sea-LCL,False
B1-01A-59UV,2D,B-footprints,Salamander - footprint (1 pair) - UV orange,17.5,14.88,flat_uplift,1036.76,1036.76,66.35,66.35,66.35,66.35,draft,True,4,live=sea-LCL,False
B1-02A-07,2D,B-footprints,Bird - footprint (1 pc) - black,12.5,10.62,flat_uplift,739.95,739.95,47.35,47.35,47.35,47.35,published,True,4,live=sea-LCL,False
B1-03A-07,2D,B-footprints,Frog - footprint (1 pc) - black,15.0,12.75,dims_scaled,1727.35,1727.35,110.54,110.54,110.54,110.54,published,True,4,live=sea-LCL,False
B1-03A-53UV,2D,B-footprints,Frog - footprint (1 pc) - UV may green,16.5,14.03,flat_uplift,977.54,977.54,62.56,62.56,62.56,62.56,draft,True,4,live=sea-LCL,False
B1-04A-07,2D,B-footprints,Rabbit - footprint (1 pair) - black,14.0,11.9,dims_scaled,1612.2,1612.2,103.17,103.17,103.17,103.17,published,True,4,live=sea-LCL,False
B1-05A-01,2D,B-footprints,Moose - footprint (1 pc) - red,27.0,22.95,dims_scaled,3109.24,3109.24,198.98,198.98,198.98,198.98,published,True,4,live=sea-LCL,False
B1-06A-01,2D,B-footprints,Deer - footprint (1 pc) - red,27.0,22.95,flat_uplift,1599.04,1599.04,102.33,102.33,102.33,102.33,draft,True,4,live=sea-LCL,False
B1-06A-07,2D,B-footprints,Deer - footprint (1 pc) - black,27.0,22.95,flat_uplift,1599.04,1599.04,102.33,102.33,102.33,102.33,published,True,4,live=sea-LCL,False
B1-07A-01,2D,B-footprints,Wild boar - footprint (1 pc) - red,27.0,22.95,flat_uplift,1599.04,1599.04,102.33,102.33,102.33,102.33,published,True,4,live=sea-LCL,False
B1-08A-07,2D,B-footprints,Bear - footprint - front (1 pc) - black,27.0,22.95,dims_scaled,3109.24,3109.24,198.98,198.98,198.98,198.98,published,True,4,live=sea-LCL,False
B1-08B-07,2D,B-footprints,Bear - footprint - back (1 pc) - black,27.0,22.95,flat_uplift,1599.04,1599.04,102.33,102.33,102.33,102.33,draft,True,4,live=sea-LCL,False
B1-09A-07,2D,B-footprints,Wolf - footprint (1 pc) - black,27.0,22.95,dims_scaled,3109.24,3109.24,198.98,198.98,198.98,198.98,published,True,4,live=sea-LCL,False
B2-01A-03,2D,B-footprints,Hippo - footprint (1 pc) - earth yellow,16.5,14.03,dims_scaled,1900.77,1900.77,121.64,121.64,121.64,121.64,published,True,4,live=sea-LCL,False
B2-01A-07,2D,B-footprints,Hippo - footprint (1 pc) - black,16.5,14.03,flat_uplift,977.54,977.54,62.56,62.56,62.56,62.56,draft,True,4,live=sea-LCL,False
B2-01A-59UV,2D,B-footprints,Hippo - footprint (1 pc) - UV orange,19.0,16.15,flat_uplift,1125.25,1125.25,72.01,72.01,72.01,72.01,draft,True,4,live=sea-LCL,False
B2-02A-01,2D,B-footprints,Lion - footprint (1 pc) - red,12.5,10.62,flat_uplift,739.95,739.95,47.35,47.35,47.35,47.35,draft,True,4,live=sea-LCL,False
B2-02A-02,2D,B-footprints,Lion - footprint (1 pc) - beige,12.5,10.62,dims_scaled,1438.78,1438.78,92.07,92.07,92.07,92.07,published,True,4,live=sea-LCL,False
B2-02A-05,2D,B-footprints,Lion - footprint (1 pc) - brown,12.5,10.62,flat_uplift,739.95,739.95,47.35,47.35,47.35,47.35,draft,True,4,live=sea-LCL,False
B2-02A-07,2D,B-footprints,Lion - footprint (1 pc) - black,12.5,10.62,flat_uplift,739.95,739.95,47.35,47.35,47.35,47.35,draft,True,4,live=sea-LCL,False
B2-02A-59UV,2D,B-footprints,Lion - footprint (1 pc) - UV orange,14.0,11.9,flat_uplift,829.13,829.13,53.06,53.06,53.06,53.06,draft,True,4,live=sea-LCL,False
B2-03A-03,2D,B-footprints,Elephant - footprint (1 pc) - earth yellow,16.5,14.03,dims_scaled,1900.77,1900.77,121.64,121.64,121.64,121.64,published,True,4,live=sea-LCL,False
B2-03A-07,2D,B-footprints,Elephant - footprint (1 pc) - black,16.5,14.03,flat_uplift,977.54,977.54,62.56,62.56,62.56,62.56,draft,True,4,live=sea-LCL,False
B2-04A-05,2D,B-footprints,Camel - footprint (1 pc) - brown,14.0,11.9,dims_scaled,1612.2,1612.2,103.17,103.17,103.17,103.17,published,True,4,live=sea-LCL,False
B2-05A-00,2D,B-footprints,Zebra - footprint (1 pc) - standard colours,14.0,11.9,dims_scaled,1612.2,1612.2,103.17,103.17,103.17,103.17,published,True,4,live=sea-LCL,False
B2-05A-07,2D,B-footprints,Zebra - footprint (1 pc) - black,14.0,11.9,flat_uplift,829.13,829.13,53.06,53.06,53.06,53.06,draft,True,4,live=sea-LCL,False
B2-05A-50UV,2D,B-footprints,Zebra - footprint (1 pc) - UV colours,16.5,14.03,flat_uplift,977.54,977.54,62.56,62.56,62.56,62.56,draft,True,4,live=sea-LCL,False
B2-06A-05,2D,B-footprints,Giraffe - footprint (1 pc) - brown,14.0,11.9,dims_scaled,1612.2,1612.2,103.17,103.17,103.17,103.17,published,True,4,live=sea-LCL,False
B2-06A-07,2D,B-footprints,Giraffe - footprint (1 pc) - black,14.0,11.9,flat_uplift,829.13,829.13,53.06,53.06,53.06,53.06,draft,True,4,live=sea-LCL,False
B2-07A-05,2D,B-footprints,Turtle - footprints (1 pair) - brown,16.5,14.03,dims_scaled,1900.77,1900.77,121.64,121.64,121.64,121.64,published,True,4,live=sea-LCL,False
B2-08A-01,2D,B-footprints,Gorilla - footprints  (1 pair) - red,27.0,22.95,dims_scaled,3109.24,3109.24,198.98,198.98,198.98,198.98,published,True,4,live=sea-LCL,False
B2-08A-07,2D,B-footprints,Gorilla - footprints  (1 pair) - black,27.0,22.95,flat_uplift,1599.04,1599.04,102.33,102.33,102.33,102.33,draft,True,4,live=sea-LCL,False
B2-08A-58UV,2D,B-footprints,Gorilla - footprints  (1 pair) - UV light grey,29.0,24.65,flat_uplift,1717.48,1717.48,109.91,109.91,109.91,109.91,draft,True,4,live=sea-LCL,False
B3-01A-00,2D,B-footprints,Human footprints (1 pair) - standard colours,15.0,12.75,flat_uplift,888.35,888.35,56.85,56.85,56.85,56.85,published,True,4,live=sea-LCL,False
B3-01A-01,2D,B-footprints,Human footprints (1 pair) - red,15.0,12.75,flat_uplift,888.35,888.35,56.85,56.85,56.85,56.85,draft,True,4,live=sea-LCL,False
B3-01A-02,2D,B-footprints,Human footprints (1 pair) - beige,15.0,12.75,flat_uplift,888.35,888.35,56.85,56.85,56.85,56.85,draft,True,4,live=sea-LCL,False
B3-01A-07,2D,B-footprints,Human footprints (1 pair) - black,15.0,12.75,flat_uplift,888.35,888.35,56.85,56.85,56.85,56.85,draft,True,4,live=sea-LCL,False
B3-01A-09,2D,B-footprints,Human footprints (1 pair) - rose,15.0,12.75,flat_uplift,888.35,888.35,56.85,56.85,56.85,56.85,draft,True,4,live=sea-LCL,False
B3-01A-50UV,2D,B-footprints,Human footprints (1 pair) - UV colours,17.5,14.88,flat_uplift,1036.76,1036.76,66.35,66.35,66.35,66.35,draft,True,4,live=sea-LCL,False
B3-01A-53UV,2D,B-footprints,Human footprints (1 pair) - UV may green,17.5,14.88,flat_uplift,1036.76,1036.76,66.35,66.35,66.35,66.35,draft,True,4,live=sea-LCL,False
B3-01A-57UV,2D,B-footprints,Human footprints (1 pair) - UV rainbow blue,17.5,14.88,flat_uplift,1036.76,1036.76,66.35,66.35,66.35,66.35,draft,True,4,live=sea-LCL,False
B3-01A-58UV,2D,B-footprints,Human footprints (1 pair) - UV light grey,17.5,14.88,flat_uplift,1036.76,1036.76,66.35,66.35,66.35,66.35,draft,True,4,live=sea-LCL,False
B3-01B-00,2D,B-footprints,Human footprint left (1 pc) - standard colours,12.5,10.62,flat_uplift,739.95,739.95,47.35,47.35,47.35,47.35,draft,True,4,live=sea-LCL,False
B3-01B-50UV,2D,B-footprints,Human footprint left (1 pc) - UV colours,15.0,12.75,flat_uplift,888.35,888.35,56.85,56.85,56.85,56.85,draft,True,4,live=sea-LCL,False
B3-01C-00,2D,B-footprints,Human footprint right (1 pc) - standard colours,12.5,10.62,flat_uplift,739.95,739.95,47.35,47.35,47.35,47.35,draft,True,4,live=sea-LCL,False
B3-01C-50UV,2D,B-footprints,Human footprint right (1 pc) - UV colours,15.0,12.75,flat_uplift,888.35,888.35,56.85,56.85,56.85,56.85,draft,True,4,live=sea-LCL,False
B3-02A-02,2D,B-footprints,Human hands (1 pair) - beige,26.0,22.1,dims_scaled,2994.08,2994.08,191.61,191.61,191.61,191.61,published,True,4,live=sea-LCL,False
B3-02A-07,2D,B-footprints,Human hands (1 pair) - black,26.0,22.1,flat_uplift,1539.81,1539.81,98.54,98.54,98.54,98.54,draft,True,4,live=sea-LCL,False
B3-02A-52UV,2D,B-footprints,Human hands (1 pair) - UV yellow,31.0,26.35,flat_uplift,1835.93,1835.93,117.49,117.49,117.49,117.49,draft,True,4,live=sea-LCL,False
B3-02A-57UV,2D,B-footprints,Human hands (1 pair) - UV rainbow blue,31.0,26.35,flat_uplift,1835.93,1835.93,117.49,117.49,117.49,117.49,draft,True,4,live=sea-LCL,False
B4-01A-07,2D,B-footprints,Sheep footprint (1 pc) - black,14.0,11.9,flat_uplift,829.13,829.13,53.06,53.06,53.06,53.06,published,True,4,live=sea-LCL,False
C1-01A-07,2D,C-animals,Penguin,241.0,204.85,dims_scaled,27752.81,27752.81,1776.04,1776.04,1776.04,1776.04,published,True,4,live=sea-LCL,False
C1-02A-09,2D,C-animals,Sea star,198.0,168.3,dims_scaled,22801.07,22801.07,1459.15,1459.15,1459.15,1459.15,published,True,4,live=sea-LCL,False
C1-03A-03,2D,C-animals,Fish-3,211.0,179.35,dims_scaled,24298.1,24298.1,1554.96,1554.96,1554.96,1554.96,published,True,4,live=sea-LCL,False
C1-03B-03,2D,C-animals,Fish-3 - BABY,156.0,132.6,flat_uplift,9238.87,9238.87,591.24,591.24,591.24,591.24,draft,True,4,live=sea-LCL,False
C1-04A-59UV,2D,C-animals,Fish-4,201.0,170.85,dims_scaled,23146.54,23146.54,1481.26,1481.26,1481.26,1481.26,published,True,4,live=sea-LCL,False
C1-04B-03,2D,C-animals,Fish-4 - Cussed princess,211.0,179.35,flat_uplift,12496.17,12496.17,799.69,799.69,799.69,799.69,draft,True,4,live=sea-LCL,False
C1-05A-11,2D,C-animals,Whale,213.0,181.05,dims_scaled,24528.42,24528.42,1569.7,1569.7,1569.7,1569.7,published,True,4,live=sea-LCL,False
C1-06A-05,2D,C-animals,Turtle-1,237.0,201.45,dims_scaled,27292.18,27292.18,1746.56,1746.56,1746.56,1746.56,published,True,4,live=sea-LCL,False
C1-06B-04,2D,C-animals,Turtle-2,251.0,213.35,flat_uplift,14865.11,14865.11,951.29,951.29,951.29,951.29,draft,True,4,live=sea-LCL,False
C1-06C-53UV,2D,C-animals,Turtle-3,237.0,201.45,flat_uplift,14035.98,14035.98,898.23,898.23,898.23,898.23,draft,True,4,live=sea-LCL,False
C1-07A-59UV,2D,C-animals,Crab,254.0,215.9,dims_scaled,29249.85,29249.85,1871.84,1871.84,1871.84,1871.84,published,True,4,live=sea-LCL,False
C1-07B-59UV,2D,C-animals,Crab - BABY,181.0,153.85,flat_uplift,10719.46,10719.46,685.99,685.99,685.99,685.99,draft,True,4,live=sea-LCL,False
C1-08A-61UV,2D,C-animals,Dolphin-1,198.0,168.3,dims_scaled,22801.07,22801.07,1459.15,1459.15,1459.15,1459.15,published,True,4,live=sea-LCL,False
C1-09A-04,2D,C-animals,Head of crocodile - 2D,193.0,164.05,dims_scaled,22225.28,22225.28,1422.31,1422.31,1422.31,1422.31,published,True,4,live=sea-LCL,False
C1-10A-03,2D,C-animals,Sea horse,193.0,164.05,dims_scaled,22225.28,22225.28,1422.31,1422.31,1422.31,1422.31,published,True,4,live=sea-LCL,False
C1-11A-54UV,2D,C-animals,Fish-5,219.0,186.15,dims_scaled,25219.36,25219.36,1613.91,1613.91,1613.91,1613.91,published,True,4,live=sea-LCL,False
C1-11B-59UV,2D,C-animals,Fish-5 - BABY,173.0,147.05,flat_uplift,10245.67,10245.67,655.67,655.67,655.67,655.67,draft,True,4,live=sea-LCL,False
C1-12A-53UV,2D,C-animals,Frog-1,214.0,181.9,dims_scaled,24643.58,24643.58,1577.07,1577.07,1577.07,1577.07,published,True,4,live=sea-LCL,False
C1-12B-53UV,2D,C-animals,Frog - Cussed prince,221.0,187.85,flat_uplift,13088.4,13088.4,837.59,837.59,837.59,837.59,draft,True,4,live=sea-LCL,False
C1-13A-00,2D,C-animals,Octopus 2D - standard colours,211.0,179.35,flat_uplift,12496.17,12496.17,799.69,799.69,799.69,799.69,draft,True,4,live=sea-LCL,False
C1-13A-52UV,2D,C-animals,Octopus 2D,248.0,210.8,dims_scaled,28558.91,28558.91,1827.63,1827.63,1827.63,1827.63,published,True,4,live=sea-LCL,False
C1-14A-52UV,2D,C-animals,Fish-6,211.0,179.35,dims_scaled,24298.1,24298.1,1554.96,1554.96,1554.96,1554.96,published,True,4,live=sea-LCL,False
C1-15A-03,2D,C-animals,Fish - salmon - earth yellow,137.0,116.45,flat_uplift,8113.63,8113.63,519.23,519.23,519.23,519.23,draft,True,4,live=sea-LCL,False
C1-15A-09,2D,C-animals,Fish - salmon - rose,137.0,116.45,flat_uplift,8113.63,8113.63,519.23,519.23,519.23,519.23,draft,True,4,live=sea-LCL,False
C1-15A-12,2D,C-animals,Fish - salmon - pink,137.0,116.45,flat_uplift,8113.63,8113.63,519.23,519.23,519.23,519.23,draft,True,4,live=sea-LCL,False
C1-15A-52UV,2D,C-animals,Fish - salmon - UV yellow,161.0,136.85,flat_uplift,9534.99,9534.99,610.19,610.19,610.19,610.19,draft,True,4,live=sea-LCL,False
C1-15A-53UV,2D,C-animals,Fish - salmon - UV may green,161.0,136.85,dims_scaled,18540.26,18540.26,1186.48,1186.48,1186.48,1186.48,published,True,4,live=sea-LCL,False
C1-15A-59UV,2D,C-animals,Fish - salmon - UV orange,161.0,136.85,flat_uplift,9534.99,9534.99,610.19,610.19,610.19,610.19,draft,True,4,live=sea-LCL,False
C1-16A-03,2D,C-animals,Salamander,198.0,168.3,dims_scaled,22801.07,22801.07,1459.15,1459.15,1459.15,1459.15,published,True,4,live=sea-LCL,False
C2-01A-07,2D,C-animals,Ant Small - 1  side view,26.0,22.1,flat_uplift,1539.81,1539.81,98.54,98.54,98.54,98.54,draft,True,4,live=sea-LCL,False
C2-01B-07,2D,C-animals,Ant Small - 2  top view,26.0,22.1,flat_uplift,1539.81,1539.81,98.54,98.54,98.54,98.54,draft,True,4,live=sea-LCL,False
C2-01B-10,2D,C-animals,Ant Small - 2  top view - brown,26.0,22.1,flat_uplift,1539.81,1539.81,98.54,98.54,98.54,98.54,draft,True,4,live=sea-LCL,False
C2-01C-01,2D,C-animals,Ant,211.0,179.35,dims_scaled,24298.1,24298.1,1554.96,1554.96,1554.96,1554.96,published,True,4,live=sea-LCL,False
C2-02A-07,2D,C-animals,Bat,198.0,168.3,dims_scaled,22801.07,22801.07,1459.15,1459.15,1459.15,1459.15,published,True,4,live=sea-LCL,False
C2-03A-59UV,2D,C-animals,Squirrel,243.0,206.55,dims_scaled,27983.13,27983.13,1790.78,1790.78,1790.78,1790.78,published,True,4,live=sea-LCL,False
C2-04A-59UV,2D,C-animals,Fox,242.0,205.7,dims_scaled,27867.97,27867.97,1783.41,1783.41,1783.41,1783.41,published,True,4,live=sea-LCL,False
C2-05A-05,2D,C-animals,Owl,236.0,200.6,dims_scaled,27177.03,27177.03,1739.19,1739.19,1739.19,1739.19,published,True,4,live=sea-LCL,False
C3-01A-52UV,2D,C-animals,Duck,198.0,168.3,dims_scaled,22801.07,22801.07,1459.15,1459.15,1459.15,1459.15,published,True,4,live=sea-LCL,False
C3-02A-05,2D,C-animals,Rabbit,225.0,191.25,dims_scaled,25910.3,25910.3,1658.13,1658.13,1658.13,1658.13,published,True,4,live=sea-LCL,False
C3-03A-20,2D,C-animals,Kitty,242.0,205.7,dims_scaled,27867.97,27867.97,1783.41,1783.41,1783.41,1783.41,published,True,4,live=sea-LCL,False
C3-04A-20,2D,C-animals,Dog,224.0,190.4,dims_scaled,25795.14,25795.14,1650.76,1650.76,1650.76,1650.76,published,True,4,live=sea-LCL,False
C4-01A-53UV,2D,C-animals,Dino-1,211.0,179.35,dims_scaled,24298.1,24298.1,1554.96,1554.96,1554.96,1554.96,published,True,4,live=sea-LCL,False
C4-02A-03,2D,C-animals,Lion,198.0,168.3,dims_scaled,22801.07,22801.07,1459.15,1459.15,1459.15,1459.15,published,True,4,live=sea-LCL,False
C4-03A-65UV,2D,C-animals,Elephant,211.0,179.35,dims_scaled,24298.1,24298.1,1554.96,1554.96,1554.96,1554.96,published,True,4,live=sea-LCL,False
C4-04A-20,2D,C-animals,Parrot,198.0,168.3,dims_scaled,22801.07,22801.07,1459.15,1459.15,1459.15,1459.15,published,True,4,live=sea-LCL,False
C4-05A-53UV,2D,C-animals,Snake-2 (set of 11 pcs),545.0,463.25,dims_scaled,59471.52,42107.99,3805.88,2694.7,3805.88,3805.88,published,True,4,live=sea-LCL,False
C4-05B-53UV,2D,C-animals,Snake - Head,211.0,179.35,flat_uplift,12496.17,12496.17,799.69,799.69,799.69,799.69,draft,True,4,live=sea-LCL,False
C4-05C-02,2D,C-animals,Snake - BABY - beige,52.0,44.2,flat_uplift,3079.62,3079.62,197.08,197.08,197.08,197.08,draft,True,4,live=sea-LCL,False
C4-05C-05,2D,C-animals,Snake - BABY - brown,52.0,44.2,flat_uplift,3079.62,3079.62,197.08,197.08,197.08,197.08,draft,True,4,live=sea-LCL,False
C4-06A-52UV,2D,C-animals,Giraffe - male,404.0,343.4,dims_scaled,46523.39,36417.64,2977.26,2330.55,2977.26,2977.26,published,True,4,live=sea-LCL,False
C4-06B-52UV,2D,C-animals,Giraffe - female,317.0,269.45,flat_uplift,18773.86,18773.86,1201.43,1201.43,1201.43,1201.43,draft,True,4,live=sea-LCL,False
C4-06C-52UV,2D,C-animals,Giraffe - BABY,218.0,185.3,flat_uplift,12910.73,12910.73,826.22,826.22,826.22,826.22,draft,True,4,live=sea-LCL,False
C4-06D-52UV,2D,C-animals,Giraffe - head with neck,198.0,168.3,flat_uplift,11726.26,11726.26,750.42,750.42,750.42,750.42,draft,True,4,live=sea-LCL,False
C5-01A-05,2D,C-animals,Hedgehog,198.0,168.3,dims_scaled,22801.07,22801.07,1459.15,1459.15,1459.15,1459.15,published,True,4,live=sea-LCL,False
C5-02A-03,2D,C-animals,Butterfly,211.0,179.35,dims_scaled,24298.1,24298.1,1554.96,1554.96,1554.96,1554.96,published,True,4,live=sea-LCL,False
C5-02B-03,2D,C-animals,Buterfly - BIG - 2D (set of 8 pcs),736.0,625.6,flat_uplift,38745.36,38745.36,2479.51,2479.51,2479.51,2479.51,draft,True,4,live=sea-LCL,False
C5-03A-01,2D,C-animals,Ladybird - 2D,217.0,184.45,dims_scaled,24989.05,24989.05,1599.17,1599.17,1599.17,1599.17,published,True,4,live=sea-LCL,False
C5-04A-02,2D,C-animals,Snail,198.0,168.3,dims_scaled,22801.07,22801.07,1459.15,1459.15,1459.15,1459.15,published,True,4,live=sea-LCL,False
C5-04B-02,2D,C-animals,Snail - BABY,143.0,121.55,flat_uplift,8468.97,8468.97,541.97,541.97,541.97,541.97,draft,True,4,live=sea-LCL,False
C5-05A-52UV,2D,C-animals,Bee,217.0,184.45,dims_scaled,24989.05,24989.05,1599.17,1599.17,1599.17,1599.17,published,True,4,live=sea-LCL,False
C5-06A-03,2D,C-animals,Head of caterpillar - earth yellow,137.0,116.45,dims_scaled,15776.49,15776.49,1009.62,1009.62,1009.62,1009.62,published,True,4,live=sea-LCL,False
C5-06A-53UV,2D,C-animals,Head of caterpillar - UV may green,160.0,136.0,flat_uplift,9475.77,9475.77,606.4,606.4,606.4,606.4,draft,True,4,live=sea-LCL,False
C5-07A-65UV,2D,C-animals,Mouse,230.0,195.5,dims_scaled,26486.09,26486.09,1694.98,1694.98,1694.98,1694.98,published,True,4,live=sea-LCL,False
C5-08A-12,2D,C-animals,Earthworm,148.0,125.8,dims_scaled,17043.22,17043.22,1090.68,1090.68,1090.68,1090.68,published,True,4,live=sea-LCL,False
