code,name,list_eur,section,dimension,product_group,unit
I2-01E-02,Letter E - beige,9.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01E-07,Letter E - black,9.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01E-55UV,Letter E - UV pearl,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01E-56UV,Letter E - UV teal,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01E-58UV,Letter E - UV light grey,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01F-02,Letter F - beige,9.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01F-07,Letter F - black,9.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01F-55UV,Letter F - UV pearl,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01F-56UV,Letter F - UV teal,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01F-58UV,Letter F - UV light grey,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01G-02,Letter G - beige,9.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01G-07,Letter G - black,9.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01G-55UV,Letter G - UV pearl,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01G-56UV,Letter G - UV teal,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01G-58UV,Letter G - UV light grey,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01H-02,Letter H - beige,9.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01H-07,Letter H - black,9.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01H-55UV,Letter H - UV pearl,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01H-56UV,Letter H - UV teal,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01H-58UV,Letter H - UV light grey,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01I-02,Letter I - beige,9.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01I-07,Letter I - black,9.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01I-55UV,Letter I - UV pearl,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01I-56UV,Letter I - UV teal,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01I-58UV,Letter I - UV light grey,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01J-02,Letter J - beige,9.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01J-07,Letter J - black,9.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01J-55UV,Letter J - UV pearl,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01J-56UV,Letter J - UV teal,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01J-58UV,Letter J - UV light grey,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01K-02,Letter K - beige,9.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01K-07,Letter K - black,9.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01K-55UV,Letter K - UV pearl,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01K-56UV,Letter K - UV teal,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01K-58UV,Letter K - UV light grey,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01L-02,Letter L - beige,9.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01L-07,Letter L - black,9.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01L-55UV,Letter L - UV pearl,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01L-56UV,Letter L - UV teal,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01L-58UV,Letter L - UV light grey,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01M-02,Letter M - beige,9.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01M-07,Letter M - black,9.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01M-55UV,Letter M - UV pearl,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01M-56UV,Letter M - UV teal,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01M-58UV,Letter M - UV light grey,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01N-02,Letter N - beige,9.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01N-07,Letter N - black,9.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01N-55UV,Letter N - UV pearl,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01N-56UV,Letter N - UV teal,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01N-58UV,Letter N - UV light grey,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01O-02,Letter O - beige,9.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01O-07,Letter O - black,9.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01O-55UV,Letter O - UV pearl,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01O-56UV,Letter O - UV teal,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01O-58UV,Letter O - UV light grey,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01P-02,Letter P - beige,9.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01P-07,Letter P - black,9.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01P-55UV,Letter P - UV pearl,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01P-56UV,Letter P - UV teal,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01P-58UV,Letter P - UV light grey,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01Q-02,Letter Q - beige,9.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01Q-07,Letter Q - black,9.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01Q-55UV,Letter Q - UV pearl,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01Q-56UV,Letter Q - UV teal,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01Q-58UV,Letter Q - UV light grey,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01R-02,Letter R - beige,9.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01R-07,Letter R - black,9.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01R-55UV,Letter R - UV pearl,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01R-56UV,Letter R - UV teal,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01R-58UV,Letter R - UV light grey,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01S-02,Letter S - beige,9.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01S-07,Letter S - black,9.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01S-55UV,Letter S - UV pearl,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01S-56UV,Letter S - UV teal,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01S-58UV,Letter S - UV light grey,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01T-02,Letter T - beige,9.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01T-07,Letter T - black,9.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01T-55UV,Letter T - UV pearl,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01T-56UV,Letter T - UV teal,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01T-58UV,Letter T - UV light grey,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01U-02,Letter U - beige,9.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01U-07,Letter U - black,9.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01U-55UV,Letter U - UV pearl,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01U-56UV,Letter U - UV teal,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01U-58UV,Letter U - UV light grey,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01V-02,Letter V - beige,9.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01V-07,Letter V - black,9.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01V-55UV,Letter V - UV pearl,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01V-56UV,Letter V - UV teal,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01V-58UV,Letter V - UV light grey,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01W-02,Letter W - beige,9.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01W-07,Letter W - black,9.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01W-55UV,Letter W - UV pearl,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01W-56UV,Letter W - UV teal,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01W-58UV,Letter W - UV light grey,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01X-02,Letter X - beige,9.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01X-07,Letter X - black,9.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01X-55UV,Letter X - UV pearl,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01X-56UV,Letter X - UV teal,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01X-58UV,Letter X - UV light grey,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01Y-02,Letter Y - beige,9.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01Y-07,Letter Y - black,9.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01Y-55UV,Letter Y - UV pearl,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01Y-56UV,Letter Y - UV teal,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01Y-58UV,Letter Y - UV light grey,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01Z-00,Letter A-Z (1 pc) - standard colours,9.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01Z-02,Letter Z - beige,9.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01Z-07,Letter Z - black,9.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01Z-50UV,Letters A-Z (1 pc) - UV colours,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01Z-55UV,Letter Z - UV pearl,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01Z-56UV,Letter Z - UV teal,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-01Z-58UV,Letter Z - UV light grey,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-02A-00,Letters A- Z (set of 26 letters) - standard colours,221.0,2D products/I-numbers+letters/,2D,I-numbers+letters,set
I2-02A-02,Letters A- Z (set of 26 letters) - beige,221.0,2D products/I-numbers+letters/,2D,I-numbers+letters,set
I2-02A-07,Letters A- Z (set of 26 letters) - black,221.0,2D products/I-numbers+letters/,2D,I-numbers+letters,set
I2-02A-50UV,Letters A- Z (set of 26 letters) - UV colours,280.0,2D products/I-numbers+letters/,2D,I-numbers+letters,set
I2-02A-55UV,Letters A- Z (set of 26 letters) - UV pearl,280.0,2D products/I-numbers+letters/,2D,I-numbers+letters,set
I2-03A-02,Small letter - a - beige,8.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-03A-07,Small letter - a - black,8.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-03B-02,Small letter - b - beige,8.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-03B-07,Small letter - b - black,8.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-03C-02,Small letter - c - beige,8.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-03C-07,Small letter - c - black,8.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-03D-02,Small letter - d - beige,8.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-03D-07,Small letter - d - black,8.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-03E-02,Small letter - e - beige,8.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-03E-07,Small letter - e - black,8.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-03F-02,Small letter - f - beige,8.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-03F-07,Small letter - f - black,8.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-03G-02,Small letter - g - beige,8.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-03G-07,Small letter - g - black,8.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-03H-02,Small letter - h - beige,8.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-03H-07,Small letter - h - black,8.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-03I-02,Small letter - i - beige,8.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-03I-07,Small letter - i - black,8.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-03J-02,Small letter - j - beige,8.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-03J-07,Small letter - j - black,8.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-03K-02,Small letter - k - beige,8.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-03K-07,Small letter - k - black,8.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-03L-02,Small letter - l - beige,8.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-03L-07,Small letter - l - black,8.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-03M-02,Small letter - m - beige,8.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-03M-07,Small letter - m - black,8.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-03N-02,Small letter - n - beige,8.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-03N-07,Small letter - n - black,8.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-03O-02,Small letter - o - beige,8.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-03O-07,Small letter - o - black,8.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-03P-02,Small letter - p - beige,8.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-03P-07,Small letter - p - black,8.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-03Q-02,Small letter - q - beige,8.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-03Q-07,Small letter - q - black,8.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-03R-02,Small letter - r - beige,8.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-03R-07,Small letter - r - black,8.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-03S-02,Small letter - s - beige,8.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-03S-07,Small letter - s - black,8.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-03T-02,Small letter - t - beige,8.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-03T-07,Small letter - t - black,8.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-03U-02,Small letter - u - beige,8.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-03U-07,Small letter - u - black,8.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-03V-02,Small letter - v - beige,8.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-03V-07,Small letter - v - black,8.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-03W-02,Small letter - w - beige,8.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-03W-07,Small letter - w - black,8.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-03X-02,Small letter - x - beige,8.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-03X-07,Small letter - x - black,8.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-03Y-02,Small letter - y - beige,8.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-03Y-07,Small letter - y - black,8.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-03Z-02,Small letter - z - beige,8.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-03Z-07,Small letter - z - black,8.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-04Z-00,Small letter a-z (1 pc) - standard colours,8.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I2-04Z-50UV,Small letter a-z (1 pc) - UV colours,10.0,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I3-01A-02,Hook above the letter - beige,6.0,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I3-01A-07,Hook above the letter - black,6.0,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I3-01A-55UV,Hook above the letter - UV pearl,7.0,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I3-01B-02,Comma above the letter - beige,6.0,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I3-01B-07,Comma above the letter - black,6.0,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I3-01B-55UV,Comma above the letter - UV pearl,7.0,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I3-01C-02,Degree - beige,6.0,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I3-01C-07,Degree - black,6.0,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I3-01C-55UV,Degree - UV pearl,7.0,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I4-01A-07,Math - Symbols set  (6 pcs),28.0,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I4-02A-07,Math - Symbol -,6.0,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I4-02B-07,Math - Symbol +,6.0,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I5-01A-07,Note - 1 - black,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I5-01A-55UV,Note - 1 - UV pearl,13.0,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I5-01B-07,Note - 2 - black,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I5-01B-55UV,Note - 2 - UV pearl,13.0,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I5-01C-07,Note - 3 - black,11.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I5-01C-55UV,Note - 3 - UV pearl,13.0,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I5-01D-07,Treble clef - black,14.5,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I5-01D-55UV,Treble clef - UV pearl,17.0,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I6-01B-02,Set of letters HOP - beige,29.0,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I6-01B-07,Set of letters HOP - black,29.0,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I6-01F-02,Set of letters STOP - beige,39.0,2D products/I-numbers+letters/,2D,I-numbers+letters,each
I6-01F-07,Set of letters STOP - black,39.0,2D products/I-numbers+letters/,2D,I-numbers+letters,each
O2-01A-00,Metal anchor with plate (fixing on the concrete),55.0,1 - Others - Fixed price//,accessory,1 - Others - Fixed price,each
O2-01B-00,Metal anchor - pipe (fixing into the concrete),15.0,1 - Others - Fixed price//,accessory,1 - Others - Fixed price,each
O2-02B-00,Metal anchor - pipe SHORT (fixing into the concrete),8.0,1 - Others - Fixed price//,accessory,1 - Others - Fixed price,each
O3-01E,SmartSoft binder 100 (A+B) - 2 component glue,40.0,1 - Others - Fixed price//,accessory,1 - Others - Fixed price,each
W2-02A,Water jet for installation into the EPDM,427.0,1 - Others - Fixed price//,accessory,1 - Others - Fixed price,each
W2-02B,SET of Elektromagnetic valve + column,1450.0,1 - Others - Fixed price//,accessory,1 - Others - Fixed price,each
BOXOSB-A,Wooden box OSB-A,135.0,0 - Packaging//,packaging,0 - Packaging,each
BOXOSB-B,Wooden box OSB-B,220.0,0 - Packaging//,packaging,0 - Packaging,each
BOXOSB-D,Wooden box OSB-D,310.0,0 - Packaging//,packaging,0 - Packaging,each
BOXOSB-E,Wooden box OSB-E,300.0,0 - Packaging//,packaging,0 - Packaging,each
BOXOSB-ECO,Wooden box ECO,95.0,0 - Packaging//,packaging,0 - Packaging,each
BOXOSB-F,Wooden box OSB-F,350.0,0 - Packaging//,packaging,0 - Packaging,each
BOX-typ2,Wooden Box - type 2,115.0,0 - Packaging//,packaging,0 - Packaging,each
PACKET,Packet,15.0,0 - Packaging//,packaging,0 - Packaging,each
Pallet-3F,3 - Wooden pallete - FUMIGATED,39.0,0 - Packaging//,packaging,0 - Packaging,each
