item_code,eur_fob,matched,match_strategy,cbm,cbm_method,landed_thb,landed_thb_raw,logistics_pct,logistics_clamp,retail_thb,retail_usd,retail_eur,freight_thb,duty_thb,vat_thb,note
RC1418,34993.0,True,exact,0.0725,dims_scaled,1828596.66,1796350.58,0.35,floored,3047661.1,92658.01,78734.25,15000,276612.24,116177.14,
RC1419,1754.0,True,exact,3.1304,dims_scaled,129929.22,129929.22,0.9137,,216548.7,6583.73,5594.39,16652.13,17045.05,7158.92,
RC1420,2158.0,True,exact,2.2185,dims_scaled,148088.02,148088.02,0.7728,,246813.37,7503.86,6376.26,15000,19873.52,8346.88,
RC1422,1113.0,True,exact,1.3879,dims_scaled,95630.76,95630.76,1.2197,,159384.6,4845.77,4117.59,15000,11702.61,4915.1,
RC1421,940.0,True,exact,0.9506,dims_scaled,86946.45,86946.45,1.3896,,144910.75,4405.72,3743.67,15000,10349.91,4346.96,
RC1423,1769.0,True,exact,1.2168,dims_scaled,128560.86,128560.86,0.8775,,214268.1,6514.39,5535.47,15000,16831.91,7069.4,
RC1424,2069.0,True,exact,2.5287,dims_scaled,143620.37,143620.37,0.7933,,239367.28,7277.48,6183.89,15000,19177.63,8054.6,
RC1425,686.0,True,exact,0.1604,dims_scaled,74196.06,74196.06,1.7942,,123660.1,3759.64,3194.67,15000,8363.87,3512.83,
RC1427,616.0,True,exact,0.1458,dims_scaled,66763.9,70682.18,1.8,capped,111273.17,3383.04,2874.67,15000,7816.54,3282.95,
RC1429,533.0,True,exact,0.5052,dims_scaled,57768.12,66515.72,1.8,capped,96280.2,2927.21,2487.33,15000,7167.56,3010.37,
RC1433,3040.0,True,exact,0.7301,dims_scaled,192362.96,192362.96,0.6347,,320604.93,9747.35,8282.61,15000,26769.93,11243.37,
RC1434,2532.0,True,exact,0.4209,dims_scaled,166862.2,166862.2,0.7025,,278103.67,8455.18,7184.62,15000,22797.85,9575.1,
RC1436,4558.0,True,exact,1.0036,dims_scaled,268564.05,268564.05,0.5222,,447606.75,13608.58,11563.62,15000,38639.26,16228.49,
RC1437,3376.0,True,exact,0.5434,dims_scaled,209229.6,209229.6,0.6011,,348716.0,10602.01,9008.84,15000,29397.13,12346.8,
RC1438,3571.0,True,exact,2.7985,dims_scaled,219018.28,219018.28,0.5845,,365030.47,11098.02,9430.31,15000,30921.85,12987.18,
RC1439,3165.0,True,exact,1.2668,dims_scaled,198637.76,198637.76,0.6214,,331062.93,10065.3,8552.79,15000,27747.31,11653.87,
RC1440,951.0,True,exact,0.0741,dims_scaled,87498.62,87498.62,1.3769,,145831.03,4433.7,3767.45,15000,10435.92,4383.09,
RC1441,1079.0,True,exact,0.0895,dims_scaled,93924.01,93924.01,1.2488,,156540.02,4759.28,4044.1,15000,11436.76,4803.44,
RC1442,1208.0,True,exact,0.1054,dims_scaled,100399.6,100399.6,1.1471,,167332.67,5087.41,4322.93,15000,12445.42,5227.08,
RC1443,1336.0,True,exact,0.1257,dims_scaled,106824.99,106824.99,1.0657,,178041.65,5413.0,4599.58,15000,13446.26,5647.43,
RC1444,1465.0,True,exact,0.1416,dims_scaled,113300.57,113300.57,0.998,,188834.28,5741.13,4878.41,15000,14454.92,6071.07,
RC1445,1592.0,True,exact,0.1579,dims_scaled,119675.76,119675.76,0.942,,199459.6,6064.17,5152.9,15000,15447.94,6488.13,
RC1446,1977.0,True,exact,0.2271,dims_scaled,139002.12,139002.12,0.8164,,231670.2,7043.47,5985.04,15000,18458.27,7752.48,
RC1447,2403.0,True,exact,0.28,dims_scaled,160386.61,160386.61,0.7243,,267311.02,8127.05,6905.8,15000,21789.19,9151.46,
RC1448,2832.0,True,exact,0.333,dims_scaled,181921.71,181921.71,0.6595,,303202.85,9218.27,7833.04,15000,25143.57,10560.3,
RC1449,4528.0,True,exact,1.6113,dims_scaled,267058.1,267058.1,0.5237,,445096.83,13532.28,11498.77,15000,38404.69,16129.97,
RC1450,8990.0,True,exact,4.9113,dims_scaled,505328.38,505328.38,0.4521,,842213.97,25605.82,21758.02,26125.61,75518.44,31717.74,
RC1451,2445.0,True,exact,1.9791,dims_scaled,162494.94,162494.94,0.717,,270824.9,8233.89,6996.58,15000,22117.59,9289.39,
RC1452,6033.0,True,exact,5.0846,dims_scaled,358075.57,358075.57,0.5333,,596792.62,18144.28,15417.73,27047.48,52581.86,22084.38,
RC1454,10634.0,True,exact,11.6093,dims_scaled,633603.31,633603.31,0.5393,,1056005.52,32105.73,27281.18,61755.56,95498.96,40109.56,
RC1455,2281.0,True,exact,0.3124,dims_scaled,154262.42,154262.42,0.7472,,257104.03,7816.73,6642.11,15000,20835.27,8750.81,
RC1456,1093.0,True,exact,0.0809,dims_scaled,94626.78,94626.78,1.2366,,157711.3,4794.9,4074.36,15000,11546.23,4849.42,
RC1457,1747.0,True,exact,0.7182,dims_scaled,127456.51,127456.51,0.8848,,212427.52,6458.43,5487.92,15000,16659.89,6997.15,
RC1458,1038.0,True,exact,0.5991,dims_scaled,91865.88,91865.88,1.2864,,153109.8,4655.0,3955.49,15000,11116.18,4668.8,
RC1459,827.0,True,exact,0.0771,dims_scaled,81274.03,81274.03,1.5389,,135456.72,4118.29,3499.43,15000,9466.36,3975.87,
RC1460,743.0,True,exact,0.2997,dims_scaled,77057.36,77057.36,1.6793,,128428.93,3904.62,3317.87,15000,8809.56,3700.01,
RC1461,5186.0,True,exact,0.7121,dims_scaled,300088.6,300088.6,0.4949,,500147.67,15205.99,12920.97,15000,43549.63,18290.84,
RC1462,4978.0,True,exact,1.0066,dims_scaled,289647.34,289647.34,0.5032,,482745.57,14676.91,12471.4,15000,41923.26,17607.77,
RC1463,11825.0,True,exact,3.811,dims_scaled,640125.39,640125.39,0.3985,,1066875.65,32436.21,27562.01,20272.58,96514.86,40536.24,
RC1464,208.0,True,exact,0.0142,dims_scaled,28179.57,50201.26,2.5,capped,46965.95,1427.91,1213.33,15000,4626.36,1943.07,
RC1465,701.0,True,exact,0.3783,dims_scaled,74949.04,74949.04,1.7621,,124915.07,3797.79,3227.1,15000,8481.16,3562.09,
RC1466,1253.0,True,exact,1.0447,dims_scaled,102658.52,102658.52,1.1166,,171097.53,5201.88,4420.19,15000,12797.28,5374.86,
RC1467,389.0,True,exact,0.0091,dims_scaled,52701.21,59287.15,2.5,capped,87835.35,2670.46,2269.17,15000,6041.61,2537.48,
RC1468,360.0,True,exact,0.0091,dims_scaled,48772.33,57831.4,2.5,capped,81287.22,2471.37,2100.0,15000,5814.86,2442.24,
RC1469,364.0,True,exact,0.0091,dims_scaled,49314.25,58032.19,2.5,capped,82190.42,2498.83,2123.33,15000,5846.14,2455.38,
RC1470,307.0,True,exact,0.0083,dims_scaled,41591.96,55170.89,2.5,capped,69319.93,2107.53,1790.83,15000,5400.45,2268.19,
RC1471,373.0,True,exact,0.0091,dims_scaled,50533.56,58483.98,2.5,capped,84222.6,2560.62,2175.83,15000,5916.51,2484.93,
RC1472,366.0,True,exact,0.0113,dims_scaled,49585.2,58132.59,2.5,capped,82642.0,2512.56,2135.0,15000,5861.77,2461.95,
RC1473,407.0,True,exact,0.0159,dims_scaled,55139.83,60190.73,2.5,capped,91899.72,2794.03,2374.17,15000,6182.36,2596.59,
RC1474,373.0,True,exact,0.0159,dims_scaled,50533.56,58483.98,2.5,capped,84222.6,2560.62,2175.83,15000,5916.51,2484.93,
RC1475,307.0,True,exact,0.0083,dims_scaled,41591.96,55170.89,2.5,capped,69319.93,2107.53,1790.83,15000,5400.45,2268.19,
RC1476,321.0,True,exact,0.0083,dims_scaled,43488.66,55873.67,2.5,capped,72481.1,2203.64,1872.5,15000,5509.92,2314.17,
RC1477,307.0,True,exact,0.0083,dims_scaled,41591.96,55170.89,2.5,capped,69319.93,2107.53,1790.83,15000,5400.45,2268.19,
RC1478,250.0,True,exact,0.0083,dims_scaled,33869.67,52309.59,2.5,capped,56449.45,1716.23,1458.33,15000,4954.76,2081.0,
RC1482,1730.0,True,exact,0.1739,dims_scaled,126603.13,126603.13,0.8906,,211005.22,6415.19,5451.18,15000,16526.97,6941.33,
RC1483,200.0,True,exact,0.0128,dims_scaled,27095.74,49799.67,2.5,capped,45159.57,1372.99,1166.67,15000,4563.81,1916.8,
RC1484,414.0,True,exact,0.0178,dims_scaled,56088.18,60542.12,2.5,capped,93480.3,2842.08,2415.0,15000,6237.09,2619.58,
RC1485,231.0,True,exact,0.0255,dims_scaled,31295.58,51355.82,2.5,capped,52159.3,1585.8,1347.5,15000,4806.2,2018.6,
RC1486,940.0,True,exact,0.0383,dims_scaled,86946.45,86946.45,1.3896,,144910.75,4405.72,3743.67,15000,10349.91,4346.96,
RC1487,819.0,True,exact,2.4403,dims_scaled,80872.45,80872.45,1.551,,134787.42,4097.94,3482.14,15000,9403.81,3949.6,
RC1489,570.0,True,exact,0.0183,dims_scaled,61778.29,68373.05,1.8,capped,102963.82,3130.41,2660.0,15000,7456.86,3131.88,
RC1491,1862.0,True,exact,2.0914,dims_scaled,133229.32,133229.32,0.8485,,222048.87,6750.95,5736.48,15000,17559.08,7374.81,
RC1492,2461.0,True,exact,1.9203,dims_scaled,163298.12,163298.12,0.7142,,272163.53,8274.59,7031.16,15000,22242.7,9341.93,
RC1494,2646.0,True,exact,2.3385,dims_scaled,172584.82,172584.82,0.685,,287641.37,8745.16,7431.02,15000,23689.22,9949.47,
RC1497,3214.0,True,exact,2.1864,dims_scaled,201097.48,201097.48,0.6164,,335162.47,10189.94,8658.69,15000,28130.45,11814.79,
RC1501,3078.0,True,exact,0.6592,dims_scaled,194270.5,194270.5,0.6306,,323784.17,9844.01,8364.74,15000,27067.06,11368.16,
RC1502,3248.0,True,exact,0.947,dims_scaled,202804.22,202804.22,0.6131,,338007.03,10276.42,8732.18,15000,28396.3,11926.44,
RC1503,5388.0,True,exact,1.017,dims_scaled,310228.67,310228.67,0.4875,,517047.78,15719.8,13357.58,15000,45129.08,18954.21,
RC1504,7627.0,True,exact,3.5719,dims_scaled,428079.79,427759.65,0.45,floored,713466.32,21691.51,18431.92,19000.69,63436.08,26643.15,
RC1505,7887.0,True,exact,5.2852,dims_scaled,452513.43,452513.43,0.4822,,754189.05,22929.6,19483.96,28114.57,67291.81,28262.56,
RC1506,22822.0,True,exact,6.06,dims_scaled,1207517.73,1207517.73,0.3669,,2012529.55,61186.92,51992.33,32236.11,184893.73,77655.37,
RC1507,5775.0,True,exact,0.57,dims_scaled,329655.42,329655.42,0.4747,,549425.7,16704.18,14194.04,15000,48155.05,20225.12,
RC1508,3308.0,True,exact,3.6233,dims_scaled,211304.07,211304.07,0.6502,,352173.45,10707.13,9098.16,19274.11,29720.26,12482.51,
RC1550,7999.0,True,exact,1.7509,dims_scaled,448958.99,441296.54,0.45,floored,748264.98,22749.49,19330.92,15000,65544.63,27528.75,
RC1551,3255.0,True,exact,0.5685,dims_scaled,203155.6,203155.6,0.6124,,338592.67,10294.23,8747.31,15000,28451.03,11949.43,
RC1552,2079.0,True,exact,0.1281,dims_scaled,144122.35,144122.35,0.7909,,240203.92,7302.92,6205.5,15000,19255.82,8087.44,
RC1557,580.0,True,exact,0.0129,dims_scaled,62862.12,68875.03,1.8,capped,104770.2,3185.33,2706.67,15000,7535.05,3164.72,
RC1559,635.0,True,exact,0.0283,dims_scaled,68823.18,71635.94,1.8,capped,114705.3,3487.38,2963.33,15000,7965.1,3345.34,
RC1560,1745.0,True,exact,0.0151,dims_scaled,127356.11,127356.11,0.8855,,212260.18,6453.34,5483.6,15000,16644.25,6990.59,
RC1561,1745.0,True,exact,0.0151,dims_scaled,127356.11,127356.11,0.8855,,212260.18,6453.34,5483.6,15000,16644.25,6990.59,
RC1562,1745.0,True,exact,0.0151,dims_scaled,127356.11,127356.11,0.8855,,212260.18,6453.34,5483.6,15000,16644.25,6990.59,
RC1563,321.0,True,exact,0.0083,dims_scaled,43488.66,55873.67,2.5,capped,72481.1,2203.64,1872.5,15000,5509.92,2314.17,
RC1564,327.0,True,exact,0.0113,dims_scaled,44301.53,56174.86,2.5,capped,73835.88,2244.83,1907.5,15000,5556.83,2333.87,
RC1565,389.0,True,exact,0.0076,dims_scaled,52701.21,59287.15,2.5,capped,87835.35,2670.46,2269.17,15000,6041.61,2537.48,
RC1580,25747.0,True,exact,17.1162,dims_scaled,1429864.21,1429864.21,0.4347,,2383107.02,72453.58,61565.95,91049.45,219527.14,92201.4,
RC1581,17782.0,True,exact,7.7962,dims_scaled,966376.72,966376.72,0.404,,1610627.87,48967.91,41609.47,41471.81,147332.82,61879.79,
1122,488.0,True,exact,0.0459,dims_scaled,64256.79,64256.79,2.4017,,107094.65,3256.0,2766.72,15000,6815.7,2862.59,
1123,452.0,True,exact,0.0526,dims_scaled,61236.37,62449.65,2.5,capped,102060.62,3102.95,2636.67,15000,6534.21,2744.37,
1124,793.0,True,exact,0.046,dims_scaled,79567.29,79567.29,1.5921,,132612.15,4031.81,3425.94,15000,9200.51,3864.21,
1125,772.0,True,exact,0.0727,dims_scaled,78513.12,78513.12,1.6274,,130855.2,3978.39,3380.56,15000,9036.31,3795.25,
1157,743.0,True,exact,0.0482,dims_scaled,77057.36,77057.36,1.6793,,128428.93,3904.62,3317.87,15000,8809.56,3700.01,
1101,391.0,True,exact,0.132,dims_scaled,52972.17,59387.56,2.5,capped,88286.95,2684.19,2280.83,15000,6057.25,2544.05,
1102,478.0,True,exact,0.1091,dims_scaled,63754.8,63754.8,2.4457,,106258.0,3230.56,2745.1,15000,6737.51,2829.75,
1103-1,506.0,False,flat_uplift,0.0,flat_uplift,31338.16,26441.57,0.6,floored,52230.27,1587.96,1349.33,0.0,0.0,0.0,
1104-1,837.0,False,flat_uplift,0.0,flat_uplift,51838.02,43738.33,0.6,floored,86396.7,2626.72,2232.0,0.0,0.0,0.0,
1105-1,814.0,False,flat_uplift,0.0,flat_uplift,50413.56,42536.44,0.6,floored,84022.6,2554.54,2170.67,0.0,0.0,0.0,
1106,963.0,True,exact,0.076,dims_scaled,88101.01,88101.01,1.3635,,146835.02,4464.22,3793.38,15000,10529.75,4422.5,
1107-1,742.0,False,flat_uplift,0.0,flat_uplift,45954.38,38774.0,0.6,floored,76590.63,2328.58,1978.67,0.0,0.0,0.0,
1108,566.0,True,exact,0.0457,dims_scaled,61344.76,68172.26,1.8,capped,102241.27,3108.44,2641.33,15000,7425.59,3118.75,
1109,478.0,True,exact,0.0337,dims_scaled,63754.8,63754.8,2.4457,,106258.0,3230.56,2745.1,15000,6737.51,2829.75,
1110,515.0,True,exact,0.0482,dims_scaled,55817.22,65612.15,1.8,capped,93028.7,2828.35,2403.33,15000,7026.81,2951.26,
1111-1,767.0,False,flat_uplift,0.0,flat_uplift,47502.7,40080.41,0.6,floored,79171.17,2407.04,2045.33,0.0,0.0,0.0,
1112,494.0,True,exact,0.0505,dims_scaled,64557.98,64557.98,2.3761,,107596.63,3271.26,2779.69,15000,6862.61,2882.3,
1113,424.0,True,exact,0.4422,dims_scaled,57442.97,61044.1,2.5,capped,95738.28,2910.73,2473.33,15000,6315.28,2652.42,
1114,423.0,True,exact,0.0456,dims_scaled,57307.49,60993.89,2.5,capped,95512.48,2903.87,2467.5,15000,6307.46,2649.13,
1115,1460.0,True,exact,0.0962,dims_scaled,113049.58,113049.58,1.0004,,188415.97,5728.41,4867.6,15000,14415.82,6054.65,
1116-1,1654.0,False,flat_uplift,0.0,flat_uplift,102437.38,86431.54,0.6,floored,170728.97,5190.67,4410.67,0.0,0.0,0.0,
1117,470.0,True,exact,0.0469,dims_scaled,63353.22,63353.22,2.4823,,105588.7,3210.21,2727.81,15000,6674.96,2803.48,
1118,877.0,True,exact,0.103,dims_scaled,83783.94,83783.94,1.4681,,139639.9,4245.47,3607.5,15000,9857.31,4140.07,
1119,872.0,True,exact,0.0382,dims_scaled,83532.96,83532.96,1.4748,,139221.6,4232.75,3596.7,15000,9818.22,4123.65,
1120,882.0,True,exact,0.1255,dims_scaled,84034.94,84034.94,1.4614,,140058.23,4258.19,3618.31,15000,9896.41,4156.49,
1121,2226.0,True,exact,0.4151,dims_scaled,151501.51,151501.51,0.7583,,252502.52,7676.83,6523.23,15000,20405.22,8570.19,
1131,715.0,True,exact,0.2875,dims_scaled,75651.82,75651.82,1.7334,,126086.37,3833.4,3257.36,15000,8590.63,3608.06,
1132,687.0,True,exact,0.1441,dims_scaled,74246.26,74246.26,1.792,,123743.77,3762.18,3196.84,15000,8371.69,3516.11,
1133,679.0,True,exact,0.1936,dims_scaled,73592.03,73844.68,1.8,capped,122653.38,3729.03,3168.67,15000,8309.14,3489.84,
1134,812.0,True,exact,0.1381,dims_scaled,80521.05,80521.05,1.5618,,134201.75,4080.13,3467.01,15000,9349.07,3926.61,
1137,840.0,True,exact,0.14,dims_scaled,81926.61,81926.61,1.5197,,136544.35,4151.36,3527.53,15000,9568.01,4018.56,
1138,1397.0,True,exact,0.0837,dims_scaled,109887.08,109887.08,1.0321,,183145.13,5568.16,4731.43,15000,13923.22,5847.75,
1139,2330.0,True,exact,0.1431,dims_scaled,156722.14,156722.14,0.7377,,261203.57,7941.37,6748.02,15000,21218.4,8911.73,
1140,2301.0,True,exact,0.1883,dims_scaled,155266.38,155266.38,0.7432,,258777.3,7867.6,6685.34,15000,20991.65,8816.49,
1141,1373.0,True,exact,0.1147,dims_scaled,108682.32,108682.32,1.045,,181137.2,5507.11,4679.56,15000,13735.56,5768.94,
1142,984.0,True,exact,0.0863,dims_scaled,89155.17,89155.17,1.3407,,148591.95,4517.64,3838.77,15000,10693.95,4491.46,
1143,1327.0,True,exact,0.1712,dims_scaled,106373.2,106373.2,1.0709,,177288.67,5390.11,4580.13,15000,13375.89,5617.87,
1144,901.0,True,exact,0.0757,dims_scaled,84988.71,84988.71,1.4369,,141647.85,4306.52,3659.38,15000,10044.97,4218.89,
1145,812.0,True,exact,0.0513,dims_scaled,80521.05,80521.05,1.5618,,134201.75,4080.13,3467.01,15000,9349.07,3926.61,
1146,720.0,True,exact,0.0658,dims_scaled,75902.8,75902.8,1.7235,,126504.67,3846.12,3268.16,15000,8629.72,3624.48,
1147,1099.0,True,exact,0.1521,dims_scaled,94927.97,94927.97,1.2315,,158213.28,4810.16,4087.33,15000,11593.14,4869.12,
1148,830.0,True,exact,0.078,dims_scaled,81424.62,81424.62,1.5344,,135707.7,4125.92,3505.92,15000,9489.82,3985.72,
1149,758.0,True,exact,0.5249,dims_scaled,77810.34,77810.34,1.6519,,129683.9,3942.78,3350.3,15000,8926.84,3749.27,
1150,757.0,True,exact,0.065,dims_scaled,77760.15,77760.15,1.6537,,129600.25,3940.24,3348.13,15000,8919.03,3745.99,
1151,2420.0,True,exact,0.2593,dims_scaled,161239.99,161239.99,0.7213,,268733.32,8170.3,6942.54,15000,21922.12,9207.29,
1152,702.0,True,exact,0.201,dims_scaled,74999.24,74999.24,1.76,,124998.73,3800.34,3229.26,15000,8488.98,3565.37,
1153,634.0,True,exact,0.6651,dims_scaled,68714.8,71585.75,1.8,capped,114524.67,3481.89,2958.67,15000,7957.28,3342.06,
1154,632.0,True,exact,0.1607,dims_scaled,68498.03,71485.35,1.8,capped,114163.38,3470.91,2949.33,15000,7941.64,3335.49,
1156,803.0,True,exact,0.078,dims_scaled,80069.27,80069.27,1.576,,133448.78,4057.24,3447.56,15000,9278.7,3897.05,
1198,116.0,True,exact,0.0041,dims_scaled,15715.53,45583.0,2.5,capped,26192.55,796.33,676.67,15000,3907.01,1640.94,
RB1122,662.0,True,exact,0.0497,dims_scaled,71749.52,72991.31,1.8,capped,119582.53,3635.67,3089.33,15000,8176.22,3434.01,
RB1123,654.0,True,exact,0.0526,dims_scaled,70882.46,72589.71,1.8,capped,118137.43,3591.73,3052.0,15000,8113.66,3407.74,
RB1124,1016.0,True,exact,0.0574,dims_scaled,90761.52,90761.52,1.3078,,151269.2,4599.04,3907.94,15000,10944.16,4596.55,
RB1125,1118.0,True,exact,0.0837,dims_scaled,95881.75,95881.75,1.2156,,159802.92,4858.49,4128.4,15000,11741.71,4931.52,
RB1104,1058.0,True,exact,0.05,dims_scaled,92869.85,92869.85,1.2677,,154783.08,4705.87,3998.72,15000,11272.56,4734.48,
RB1105,1037.0,True,exact,0.0753,dims_scaled,91815.68,91815.68,1.2874,,153026.13,4652.45,3953.33,15000,11108.36,4665.51,
RB1106,1497.0,True,exact,0.0819,dims_scaled,114906.92,114906.92,0.983,,191511.53,5822.52,4947.57,15000,14705.13,6176.15,
RB1108,786.0,True,exact,0.0529,dims_scaled,79215.9,79215.9,1.6037,,132026.5,4014.0,3410.81,15000,9145.78,3841.23,
RB1109,680.0,True,exact,0.0376,dims_scaled,73700.41,73894.87,1.8,capped,122834.02,3734.52,3173.33,15000,8316.96,3493.12,
RB1110,688.0,True,exact,0.0505,dims_scaled,74296.46,74296.46,1.7898,,123827.43,3764.72,3199.0,15000,8379.51,3519.39,
RB1111,1151.0,True,exact,0.081,dims_scaled,97538.29,97538.29,1.1893,,162563.82,4942.43,4199.73,15000,11999.73,5039.89,
RB1112,714.0,True,exact,0.0558,dims_scaled,75601.61,75601.61,1.7355,,126002.68,3830.86,3255.19,15000,8582.81,3604.78,
RB1113,600.0,True,exact,0.4871,dims_scaled,65029.78,69879.01,1.8,capped,108382.97,3295.17,2800.0,15000,7691.43,3230.4,
RB1114,541.0,True,exact,0.0512,dims_scaled,58635.18,66917.31,1.8,capped,97725.3,2971.14,2524.67,15000,7230.11,3036.65,
RB1115,1835.0,True,exact,0.0962,dims_scaled,131873.96,131873.96,0.8566,,219789.93,6682.27,5678.12,15000,17347.97,7286.15,
RB1116,2120.0,True,exact,0.1337,dims_scaled,146180.49,146180.49,0.7814,,243634.15,7407.21,6294.12,15000,19576.4,8222.09,
RB1117,663.0,True,exact,0.0561,dims_scaled,71857.9,73041.5,1.8,capped,119763.17,3641.16,3094.0,15000,8184.03,3437.29,
RB1198,142.0,True,exact,0.0043,dims_scaled,19237.98,46888.16,2.5,capped,32063.3,974.82,828.33,15000,4110.31,1726.33,
2301,480.0,True,exact,0.1341,dims_scaled,63855.21,63855.21,2.4368,,106425.35,3235.65,2749.43,15000,6753.15,2836.32,
2302,522.0,True,exact,0.2216,dims_scaled,56575.91,65963.54,1.8,capped,94293.18,2866.79,2436.0,15000,7081.55,2974.25,
2303,762.0,True,exact,0.4041,dims_scaled,78011.13,78011.13,1.6448,,130018.55,3952.95,3358.94,15000,8958.12,3762.41,
2304,530.0,True,exact,0.0847,dims_scaled,57442.97,66365.12,1.8,capped,95738.28,2910.73,2473.33,15000,7144.1,3000.52,
2305,542.0,True,exact,0.1114,dims_scaled,58743.56,66967.5,1.8,capped,97905.93,2976.63,2529.33,15000,7237.93,3039.93,
2306,542.0,True,exact,0.1166,dims_scaled,58743.56,66967.5,1.8,capped,97905.93,2976.63,2529.33,15000,7237.93,3039.93,
2307,489.0,True,exact,0.0393,dims_scaled,64306.99,64306.99,2.3974,,107178.32,3258.54,2768.88,15000,6823.52,2865.88,
2308,1111.0,True,exact,0.0973,dims_scaled,95530.36,95530.36,1.2214,,159217.27,4840.68,4113.27,15000,11686.97,4908.53,
2309,702.0,True,exact,0.0507,dims_scaled,74999.24,74999.24,1.76,,124998.73,3800.34,3229.26,15000,8488.98,3565.37,
2310,728.0,True,exact,0.0509,dims_scaled,76304.4,76304.4,1.7078,,127174.0,3866.47,3285.45,15000,8692.27,3650.75,
2311,861.0,True,exact,0.6916,dims_scaled,82980.77,82980.77,1.4898,,138301.28,4204.77,3572.92,15000,9732.21,4087.53,
2312,720.0,True,exact,0.3951,dims_scaled,75902.8,75902.8,1.7235,,126504.67,3846.12,3268.16,15000,8629.72,3624.48,
2313,758.0,True,exact,0.0279,dims_scaled,77810.34,77810.34,1.6519,,129683.9,3942.78,3350.3,15000,8926.84,3749.27,
2314,1083.0,True,exact,0.5927,dims_scaled,94124.8,94124.8,1.2453,,156874.67,4769.46,4052.75,15000,11468.04,4816.58,
2315,821.0,True,exact,0.2866,dims_scaled,80972.84,80972.84,1.548,,134954.73,4103.03,3486.46,15000,9419.45,3956.17,
2316,714.0,True,exact,0.5148,dims_scaled,75601.61,75601.61,1.7355,,126002.68,3830.86,3255.19,15000,8582.81,3604.78,
2317,830.0,True,exact,0.132,dims_scaled,81424.62,81424.62,1.5344,,135707.7,4125.92,3505.92,15000,9489.82,3985.72,
2318,257.0,True,exact,0.0198,dims_scaled,34818.03,52660.98,2.5,capped,58030.05,1764.29,1499.17,15000,5009.5,2103.99,
2319,294.0,True,exact,0.0243,dims_scaled,39830.74,54518.31,2.5,capped,66384.57,2018.29,1715.0,15000,5298.8,2225.5,
2320,331.0,True,exact,0.0347,dims_scaled,44843.45,56375.65,2.5,capped,74739.08,2272.29,1930.83,15000,5588.11,2347.01,
2321,425.0,True,exact,0.0522,dims_scaled,57578.45,61094.29,2.5,capped,95964.08,2917.6,2479.17,15000,6323.1,2655.7,
2322,678.0,True,exact,0.0772,dims_scaled,73483.65,73794.47,1.8,capped,122472.75,3723.54,3164.0,15000,8301.32,3486.55,
2323,1824.0,True,exact,2.919,dims_scaled,131999.2,131999.2,0.8696,,219998.67,6688.62,5683.52,15527.59,17367.48,7294.34,
2324,3679.0,True,exact,6.249,dims_scaled,247861.77,247861.77,0.7405,,413102.95,12559.57,10672.23,33241.49,35414.61,14874.13,
2325,3112.0,True,exact,8.1407,dims_scaled,232320.05,232320.05,0.9286,,387200.08,11772.04,10003.05,43304.37,32993.78,13857.39,
2326,4324.0,True,exact,6.3883,dims_scaled,281191.16,281191.16,0.68,,468651.93,14248.42,12107.3,33982.5,40606.1,17054.56,
2327,5289.0,True,exact,10.376,dims_scaled,356869.45,356869.45,0.7431,,594782.42,18083.16,15365.8,55195.03,52394.0,22005.48,
2328,6334.0,True,exact,17.3974,dims_scaled,457284.47,457284.47,0.8651,,762140.78,23171.36,19689.39,92545.3,68034.96,28574.68,
2329,9814.0,True,exact,33.5064,dims_scaled,742002.79,742002.79,0.9532,,1236671.32,37598.51,31948.56,178236.96,112383.61,47201.12,
2399,370.0,True,exact,0.0382,dims_scaled,50127.12,58333.38,2.5,capped,83545.2,2540.02,2158.33,15000,5893.05,2475.08,
RB2301,545.0,True,exact,0.1475,dims_scaled,59068.71,67118.1,1.8,capped,98447.85,2993.11,2543.33,15000,7261.39,3049.78,
RB2302,583.0,True,exact,0.2495,dims_scaled,63187.27,69025.63,1.8,capped,105312.12,3201.8,2720.67,15000,7558.51,3174.57,
RB2303,858.0,True,exact,0.4358,dims_scaled,82830.18,82830.18,1.494,,138050.3,4197.14,3566.44,15000,9708.75,4077.68,
RB2304,903.0,True,exact,0.1281,dims_scaled,85089.1,85089.1,1.4344,,141815.17,4311.61,3663.7,15000,10060.61,4225.46,
RB2305,681.0,True,exact,0.1226,dims_scaled,73808.8,73945.07,1.8,capped,123014.67,3740.01,3178.0,15000,8324.78,3496.41,
RB2306,681.0,True,exact,0.1282,dims_scaled,73808.8,73945.07,1.8,capped,123014.67,3740.01,3178.0,15000,8324.78,3496.41,
RB2307,773.0,True,exact,0.0614,dims_scaled,78563.32,78563.32,1.6257,,130938.87,3980.93,3382.72,15000,9044.13,3798.53,
RB2308,1603.0,True,exact,0.1593,dims_scaled,120227.95,120227.95,0.9376,,200379.92,6092.15,5176.68,15000,15533.95,6524.26,
RB2309,995.0,True,exact,0.0848,dims_scaled,89707.35,89707.35,1.3292,,149512.25,4545.62,3862.55,15000,10779.96,4527.58,
RB2310,1115.0,True,exact,0.0904,dims_scaled,95731.15,95731.15,1.2181,,159551.92,4850.86,4121.92,15000,11718.25,4921.66,
RB2311,1390.0,True,exact,0.7385,dims_scaled,109535.69,109535.69,1.0358,,182559.48,5550.35,4716.3,15000,13868.49,5824.77,
